,Title,Poem,Poet,Tags,gender
8772,"
                    [Sonnet] name address date
                ","
name address date
I cannot remember
an eye for an eye
then and there my
this    is
your    se
cond    ch
ance    to
h i s t o r y
r e p e a t s
i t s s e l f
and a tooth
for a tooth
is a tooth:
",Bernadette Mayer,"Living,Disappointment & Failure,Relationships,Friends & Enemies,Arts & Sciences,Language & Linguistics",F
8785,"
                    Homage to H & the Speedway Diner
                ","
It’s alot like a cave full of pictures
& black & white checked flags
you may overdose on caffeine
it’s the closest restaurant to our house
maybe five miles, it’s very cheap
you can go there when you have almost no money
they let you use the telephone
i can get steak tartare there for $2.25
but i’ve never called it that
just raw hamburger with an egg yolk,
pickle relish & garlic powder plus
the celtic salt i bring along
the owner, h (after whom the h-burger is named)
is loquacious, surprising, has a santa claus belly & wears suspenders
there’s ashtrays everywhere & a great old pinball machine
it’s like east nassau but it’s in west lebanon i think
you can always talk about the weather & hunting
the clientele is open-minded as are the waitress & waiter
who kneels when he takes your order
during hunting season it opens at 4:30 a.m.
it’s for sale but that’s not quite serious
h’s wife thinks he spends too much time there (which he does)
so she started calling him by their dog’s name, peaches
h is a big fan of northern exposure, oh & i
forgot to mention the biscuits & sausage gravy
which are genuine, greyish & great. recently
h got a smoker & this year we’ll go to the new year’s
eve party & eat stuffed shrimp and/or lobster
",Bernadette Mayer,"Activities,Eating & Drinking,Relationships,Friends & Enemies",F
8804,"
                    Snip Your Hair
                ","
I’ll snip your hair   Cut it all off until you look like a man   I will replace your weight loss bars with bars to make you gain   I will cut your credit cards in half   I will shrink all your clothes   Every trick in the book I will try   I will give all your shoes to the dog   I will do it all   Crazy is where you will be driven   Off a cliff you will want to jump   Then when I am all done   I will look at you with big doughy eyes   And I will say I am sorry   But I have my fingers crossed   
",Regina DeSalva,"Relationships,Friends & Enemies,Arts & Sciences,Humor & Satire,Social Commentaries,Gender & Sexuality",F
8815,"
                    The Colonel
                ","
WHAT YOU HAVE HEARD is true. I was in his house. His wife carried
a tray of coffee and sugar. His daughter filed her nails, his son went   
out for the night. There were daily papers, pet dogs, a pistol on the
cushion beside him. The moon swung bare on its black cord over
the house. On the television was a cop show. It was in English.
Broken bottles were embedded in the walls around the house to
scoop the kneecaps from a man's legs or cut his hands to lace. On
the windows there were gratings like those in liquor stores. We had
dinner, rack of lamb, good wine, a gold bell was on the table for
calling the maid. The maid brought green mangoes, salt, a type of
bread. I was asked how I enjoyed the country. There was a brief
commercial in Spanish. His wife took everything away. There was
some talk then of how difficult it had become to govern. The parrot
said hello on the terrace. The colonel told it to shut up, and pushed
himself from the table. My friend said to me with his eyes: say
nothing. The colonel returned with a sack used to bring groceries
home. He spilled many human ears on the table. They were like
dried peach halves. There is no other way to say this. He took one
of them in his hands, shook it in our faces, dropped it into a water
glass. It came alive there. I am tired of fooling around he said. As
for the rights of anyone, tell your people they can go fuck them-
selves. He swept the ears to the floor with his arm and held the last
of his wine in the air. Something for your poetry, no? he said. Some
of the ears on the floor caught this scrap of his voice. Some of the
ears on the floor were pressed to the ground.
                                                                                     May 1978
",Carolyn Forché,"The Body,Activities,Jobs & Working,Travels & Journeys,Relationships,Friends & Enemies,Nature,Social Commentaries,Crime & Punishment,History & Politics,War & Conflict",F
9574,"
                    Right Justly
                ","
When he movd into the house
he wanted us to stomp & pray
out the evil spirits
       just in case they’d be there.
How cld they
when a medicine woman lived on the place
& left it to the church when she went to happier
grounds?
But a truck hauling brush
turnd on the road
       & he jumped up screaming—
deer prowler
       at the antlered beast.
We danced out the spirits
he carried on the place.
                How now pow wow
he jumps in the sow-yard with the bow-
                              wow cow.
We passed the spirits to chickens
to peck their legs—
Eeeeevil spirits pock-marked
       as the dartboard.
W/ marbles shooting rabbit eyes
we stompd wild fires he once built in his head,
                still haunted him
as though evil spirits could open
a medicine woman’s door,
       climb in her unpainted windows,
crawl through yellowed wallpaper armoured w/
                              prayer-chants.
We whooped & hawed until he sd nuf.
       The house
barricaded from deer prowlers
                from under his headband.
",Diane Glancy,"Relationships,Family & Ancestors,Friends & Enemies,Nature,Animals,Social Commentaries",F
9734,"
                    Elliptical
                ","
They just can’t seem to . . . They should try harder to . . . They ought to be more . . . We all wish they weren’t so . . . They never . . . They always . . . Sometimes they . . . Once in a while they . . . However it is obvious that they . . . Their overall tendency has been . . . The consequences of which have been . . . They don’t appear to understand that . . . If only they would make an effort to . . . But we know how difficult it is for them to . . . Many of them remain unaware of . . . Some who should know better simply refuse to . . . Of course, their perspective has been limited by . . . On the other hand, they obviously feel entitled to . . . Certainly we can’t forget that they . . . Nor can it be denied that they . . . We know that this has had an enormous impact on their . . . Nevertheless their behavior strikes us as . . . Our interactions unfortunately have been . . .
",Harryette Mullen,"Living,Disappointment & Failure,Relationships,Friends & Enemies,Arts & Sciences,Language & Linguistics",F
9738,"
                    Suite for Emily
                ","
1. The Letter
Everywhere the windows give up nothing
but frost’s intricate veined foliage.
Just engines shrilling pocked and frozen streets
wailing toward some new disaster.   
No bright angels’ ladders going to split
heaven this Chicago instant where the pier’s   
an iced fantastic: spiked, the glacial floes
seize it greedy like a careless treasure—
marquise diamonds, these round clear globes, the psychic’s
crystal world spinning in her corner shop
when I passed, a globe boundaried with turning
silent winds and demons. Out here the pavement’s
a slick graffitied strip: There’s more to life
than violence.",Lynda Hull,"Living,Coming of Age,Death,Disappointment & Failure,Growing Old,Health & Illness,Life Choices,Sorrow & Grieving,The Body,The Mind,Time & Brevity,Relationships,Friends & Enemies,Nature,Landscapes & Pastorals,Winter,Religion,Faith & Doubt,God & the Divine,The Spiritual,Social Commentaries,Cities & Urban Life,Crime & Punishment,Gender & Sexuality,History & Politics,Mythology & Folklore,Ghosts & the Supernatural",F
9850,"
                    To Mrs K____, On Her Sending Me an English Christmas Plum-Cake at Paris
                ","
What crowding thoughts around me wake,What marvels in a Christmas-cake!Ah say, what strange enchantment dwellsEnclosed within its odorous cells?Is there no small magician boundEncrusted in its snowy round?For magic surely lurks in this,A cake that tells of vanished bliss;A cake that conjures up to viewThe early scenes, when life was new;When memory knew no sorrows past,And hope believed in joys that last! —Mysterious cake, whose folds containLife’s calendar of bliss and pain;That speaks of friends for ever fled,And wakes the tears I love to shed.Oft shall I breathe her cherished nameFrom whose fair hand the offering came:For she recalls the artless smileOf nymphs that deck my native isle;Of beauty that we love to trace,Allied with tender, modest grace;Of those who, while abroad they roam,Retain each charm that gladdens home,And whose dear friendships can impartA Christmas banquet for the heart!
",Helen Maria Williams,"Activities,Eating & Drinking,Relationships,Friends & Enemies,Christmas",F
9875,"
                    Invitation To JBC
                ","
Now spring appears, with beauty crowned And all is light and life around, Why comes not Jane? When friendship calls, Why leaves she not Augusta’s walls? Where cooling zephyrs faintly blow, Nor spread the cheering, healthful glow That glides through each awakened vein, As skimming o’er the spacious plain, We look around with joyous eye, And view no boundaries but the sky. Already April’s reign is o’er, Her evening tints delight no more; No more the violet scents the gale, No more the mist o’erspreads the vale; The lovely queen of smiles and tears, Who gave thee birth, no more appears; But blushing May, with brow serene, And vestments of a livelier green, Commands the winged choir to sing, And with wild notes the meadows ring.    O come! ere all the train is gone, No more to hail thy twenty-one; That age which higher honour shares, And well become the wreath it wears. From lassitude and cities flee, And breathe the air of heaven, with me.
",Matilda Bethem,"Relationships,Friends & Enemies,Nature,Spring",F
9905,"
                    Change
                ","
And this is what is left of youth! . . .There were two boys, who were bred up together,Shared the same bed, and fed at the same board;Each tried the other’s sport, from their first chase,Young hunters of the butterfly and bee,To when they followed the fleet hare, and triedThe swiftness of the bird. They lay besideThe silver trout stream, watching as the sunPlayed on the bubbles: shared each in the storeOf either’s garden: and together readOf him, the master of the desert isle,Till a low hut, a gun, and a canoe,Bounded their wishes. Or if ever cameA thought of future days, ’twas but to sayThat they would share each other’s lot, and doWonders, no doubt. But this was vain: they partedWith promises of long remembrance, wordsWhose kindness was the heart’s, and those warm tears,Hidden like shame by the young eyes which shed them,But which are thought upon in after-yearsAs what we would give worlds to shed once more.
 They met again, — but different from themselves,At least what each remembered of themselves:The one proud as a soldier of his rank,And of his many battles: and the otherProud of his Indian wealth, and of the skillAnd toil which gathered it; each with a browAnd heart alike darkened by years and care.They met with cold words, and yet colder looks:Each was changed in himself, and yet each thoughtThe other only changed, himself the same.And coldness bred dislike, and rivalryCame like the pestilence o’er some sweet thoughtsThat lingered yet, healthy and beautiful,Amid dark and unkindly ones. And they,Whose boyhood had not known one jarring word,Were strangers in their age: if their eyes met,’Twas but to look contempt, and when they spoke,Their speech was wormwood! . . . . . . And this, this is life!
",Letitia Elizabeth Landon,"Living,Coming of Age,Relationships,Friends & Enemies,Philosophy",F
9907,"
                    Nights of 1964—1966: The Old Reliable
                ","



for Lewis Ellingham

The laughing soldiers fought to their defeat . . .
James Fenton, “In a Notebook”



White decorators interested in Art,
Black file clerks with theatrical ambitions,
kids making pharmaceutical revisions
in journals Comp. instructors urged they start,
the part-Cherokee teenage genius (maybe),
the secretary who hung out with fairies,
the copywriter wanting to know, where is
my husband? the soprano with the baby,
all drank draft beer or lethal sweet Manhattans
or improvised concoctions with tequila
in summer when, from Third Street, we could feel a   
night breeze waft in whose fragrances were Latin.
The place was run by Polish refugees:
squat Margie, gaunt Speedy (whose sobriquet
transliterated what?). He’d brought his play
from Łódź. After a while, we guessed Margie’s
illiteracy was why he cashed checks
and she perched near the threshold to ban pros,
the underage, the fugitive, and those
arrayed impertinently to their sex.
The bar was talk and cruising; in the back
room, we danced: Martha and the Vandellas,
Smokey and the Miracles, while sellers
and buyers changed crisp tens for smoke and smack.
Some came in after work, some after supper,
plumage replenished to meet who knew who.
Behind the bar, Margie dished up beef stew.
On weeknights, you could always find an upper
to speed you to your desk, and drink till four.
Loosened by booze, we drifted, on the ripples
of Motown, home in new couples, or triples,
were back at dusk, with IDs, at the door.
Bill was my roommate, Russell drank with me,
although they were a dozen years my seniors.
I walked off with the eighteen-year-old genius
—an Older Woman, barely twenty-three.
Link was new as Rimbaud, and better looking,
North Beach bar paideon of doomed Jack Spicer,
like Russell, our two-meter artificer,
a Corvo whose ecclesia was cooking.
Bill and Russell were painters. Bill had been
a monk in Kyoto. Stoned, we sketched together,
till he discovered poppers and black leather
and Zen consented to new discipline.
We shared my Sixth Street flat with a morose
cat, an arch cat, and pot plants we pruned daily.
His boyfriend had left him for an Israeli
dancer; my husband was on Mykonos.
Russell loved Harold, who was Black and bad,
and lavished on him dinners “meant for men”
like Escoffier and Brillat-Savarin.
Staunch blond Dora made rice. When she had
tucked in the twins, six flights of tenement
stairs they’d descend, elevenish, and stroll
down Third Street, desultory night patrol
gone mauve and green under the virulent   
streetlights, to the bar, where Bill and I
(if we’d not come to dinner), Link, and Lew,
and Betty had already had a few.
One sweat-soaked night in pitiless July,
wedged on booth benches of cracked Naugahyde,
we planned a literary magazine
where North Beach met the Lower East Side Scene.
We could have titled it When Worlds Collide.
Dora was gone, “In case the children wake up.”
Link lightly had decamped with someone else
(the German engineer? Or was he Bill’s?).
Russell’s stooped vale brushed my absent makeup.
Armed children spared us home, our good-night hugslaissez-passer. We railed against the war.
Soon, some of us bused south with SNCC and CORE.
Soon, some of us got busted dealing drugs.
The file clerks took exams and forged ahead.
The decorators’ kitchens blazed persimmon.
The secretary started kissing women,
and so did I, and my three friends are dead.
",Marilyn Hacker,"Relationships,Friends & Enemies,Arts & Sciences,Poetry & Poets,Social Commentaries,Cities & Urban Life,History & Politics",F
9923,"
                    A Caged Bird
                ","
High at the window in her cage         The old canary flits and sings, Nor sees across the curtain pass    The shadow of a swallow’s wings. A poor deceit and copy, this,    Of larger lives that mark their span, Unreckoning of wider worlds    Or gifts that Heaven keeps for man. She gathers piteous bits and shreds,    This solitary, mateless thing, To patient build again the nest    So rudely scattered spring by spring; And sings her brief, unlisted songs,    Her dreams of bird life wild and free, Yet never beats her prison bars    At sound of song from bush or tree. But in my busiest hours I pause,    Held by a sense of urgent speech, Bewildered by that spark-like soul,    Able my very soul to reach. She will be heard; she chirps me loud,    When I forget those gravest cares, Her small provision to supply,    Clear water or her seedsman’s wares. She begs me now for that chief joy    The round great world is made to grow,— Her wisp of greenness. Hear her chide,    Because my answering thought is slow! What can my life seem like to her?    A dull, unpunctual service mine; Stupid before her eager call,    Her flitting steps, her insight fine. To open wide thy prison door,    Poor friend, would give thee to thy foes; And yet a plaintive note I hear,    As if to tell how slowly goes The time of thy long prisoning.    Bird! does some promise keep thee sane? Will there be better days for thee?    Will thy soul too know life again? Ah, none of us have more than this:    If one true friend green leaves can reach From out some fairer, wider place,    And understand our wistful speech!
",Sarah Orne Jewett,"Relationships,Friends & Enemies,Pets,Nature,Animals",F
10217,"
                    Song
                ","
You shout my name
from beyond my dreams,
beyond the picture window
of this Rosarito beach house.
Rushing from bed to shore
I glimpse their backs—
volcanoes rising out of the sea.
Your back, a blue-black silhouette,
feet wet with the wash of morning waves.
Fountains spring from mammal minds,
my hands lifting a splash of sand.
I'm on my knees,
toes finding a cool prayer
beneath them, fingers pressing
sea foam to my temples,
while you open arms wide as a generation,
raise them to a compass point,
dive.
If you could reach them,
you would ride their fins
under the horizon,
then surf the crash of waves
left in their wake.
And if I could grasp
my own fear,
I'd drown it,
leave it breathless and blue
as this ocean,
as the brilliant backs
of whales
surfacing
for air.
",Brenda Cárdenas,"Living,The Body,Time & Brevity,Love,Desire,Unrequited Love,Relationships,Friends & Enemies,Pets,Nature,Seas, Rivers, & Streams,Gratitude & Apologies",F
10399,"
                    Photo, Brownie Troop, St. Louis, 1949
                ","
I'm going to put Karen Prasse right here in front of you on this page so that you won't mistake her for something else, an example of precocity, for instance, a girl who knew that the sky (blue crayon) was above the earth (green crayon) and did not, as you had drawn it, come right down to the green on which your three bears stood. You can tell from her outfit that she is a Brownie. You can tell from her socks that she knows how to line things up, from her mouth that she may grow up mean or simply competent. Do not mistake her for an art critic: when she told you   the first day of first grade that your drawing was ""wrong,"" you stood your ground and told her to look out the window. Miss Voss told your mom you were going to be a good example of something, although you cannot tell from the way your socks sag, nor from your posture, far from Brownie-crisp. This is not about you for a change, but about mis-perception, of which Karen was an early example. Who knows? She may have meant to be helpful, though that is not always a virtue, and gets in the way of some art.
",Margaret Kaufman,"Living,Coming of Age,Life Choices,Time & Brevity,Relationships,Friends & Enemies,Nature,Arts & Sciences,Painting & Sculpture,Philosophy",F
10446,"
                    Wi’-gi-e
                ","



Anna Kyle Brown. Osage.
1896-1921. Fairfax, Oklahoma.




Because she died where the ravine falls into water.
Because they dragged her down to the creek.
In death, she wore her blue broadcloth skirt.
Though frost blanketed the grass she cooled her feet in the spring.
Because I turned the log with my foot.
Her slippers floated downstream into the dam.
Because, after the thaw, the hunters discovered her body.
 
Because she lived without our mother.
Because she had inherited head rights for oil beneath the land.
She was carrying his offspring.
The sheriff disguised her death as whiskey poisoning.
Because, when he carved her body up, he saw the bullet hole in her skull.
Because, when she was murdered, the leg clutchers bloomed.
But then froze under the weight of frost.
During Xtha-cka Zhi-ga Tze-the, the Killer of the Flowers Moon.
I will wade across the river of the blackfish, the otter, the beaver.
I will climb the bank where the willow never dies.
",Elise Paschen,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors,Friends & Enemies,Nature,Landscapes & Pastorals,Social Commentaries,Crime & Punishment,History & Politics,Money & Economics,Race & Ethnicity",F
10455,"
                    Each Defeat
                ","
Please! Keep
reading me
Blake
because you’re going to make
me the greatest
poet of
all time
Keep smoothing
the stones in the
driveway
let me fry an egg
on your ass
& I’ll pick up
the mail.
I feel your
absence in
the morning
& imagine your
instant mouth
let me move
in with you—
Travelling
wrapping your limbs
on my back
I grow man woman
Child
I see wild wild wild
Keep letting the
day be massive
Unlicensed
Oh please have
my child
      I’m a little
      controlling
      Prose has some
      Magic. Morgan
had a
whore in
her lap. You
Big fisherman
I love my
Friends.
I want to lean
my everything
with you
make home for your hubris
I want to read the words you circld over and over again
A slow skunk walking across the road
Yellow, just kind
of pausing
picked up the warm
laundry. I just saw a coyote
tippy tippy tippy
I didn’t tell you about the creature with hair
long hair, it was hit by cars on the highway
Again and again. It had long grey hair
It must’ve been a dog; it could’ve been
Ours. Everyone loses their friends.
I couldn’t tell anyone about this sight.
Each defeat
Is sweet.
",Eileen Myles,"Relationships,Friends & Enemies,Arts & Sciences,Poetry & Poets,Reading & Books",F
10599,"
                    Girlfriends
                ","
Filled with old lovers, in the clutch of the chair,
you are a bloom of uncombed hair.
With a collection of roses, bowls of mashed petals,
I make a clear cup of sky.
Fold away clouds. Roll up blankets of blue.
I am a body of empty husks.
Indian corn is in your hair, the tassels,
the pollen, fertility.
Indelible ink is tattooing our lungs.
We speak smoke.
We exchange our lunacy for reverence.
Respect tornados.
Windy Woman. Four Winds.
We have extended the edge of expectation
by merely living.
You have tallied compulsion
into currency.
I am measured by the excitement
my lips stir.
I am the bin for castoffs and the weary.
I wear my veil.
I have no children,
but you have many.
You dream of heaven and they all run up to meet you.
",Elizabeth Woody,"Living,Love,Relationships,Friends & Enemies",F
10749,"
                    Swan
                ","
Amy, Amy, at this distance you’re
the smell of liver,
tinnitus that keeps me up, afraid:
your fortressness must now be tested.
The way you took me in without
a surfeit click or
 
gesture: seagull kerchief
binding my gut to safety
on the swimming haul
among night-images.       I went to the place I was born
and it plainly was a bride. So I ran after her.
 
When she turned into a star I swallowed her.
And out of this uneasiness will come
an aster.
 
Amy, I’m inside my granddad’s mind of wood:
the grass is finer, constellations thicker.
The plums are normal. How
 
much sugar did you buy
alone at Waldbaums?
Brook reeds here
 
wake from your hair’s soul’s chilly patronage.
The hair’s the soul, the reeds
its body—alone in their beds
 
like schoolgirls:
I feel and feel them up.
The cigarettes
have made them crazy! But a rabbit someone
flows out of the embankment
 
and I shiver for you, Amy
oh lengthy dappled wig:
there’s a swan in your breathing.
 
There always is.
",Ana Božičević,"Living,Coming of Age,The Body,Relationships,Friends & Enemies,Nature,Animals",F
11112,"
                    Figs from Thistles: First Fig
                ","



 
 
 



My candle burns at both ends;
   It will not last the night;
But ah, my foes, and oh, my friends—
   It gives a lovely light!
",Edna St. Vincent Millay,"Relationships,Friends & Enemies",F
11169,"
                    A Country Incident
                ","
Absorbed in planting bulbs, that work of hope,
I was startled by a loud human voice,
“Do go on working while I talk. Don’t stop!”
And I was caught upon the difficult choice—
To yield the last half hour of precious light,
Or to stay on my knees, absurd and rude;
I willed her to be gone with all my might,
This kindly neighbor who destroyed a mood;
I could not think of next spring any more,
I had to re-assess the way I live.
Long after I went in and closed the door,
I pondered on the crude imperative.
What it is to be caught up in each day
Like a child fighting imaginary wars,
Converting work into this passionate play,
A rounded whole made up of different chores
Which one might name haphazard meditation.
And yet an unexpected call destroys
Or puts to rout my primitive elation:
Why be so serious about mere joys?
Is this where some outmoded madness lies,
Poet as recluse? No, what comes to me
Is how my father looked out of his eyes,
And how he fought for his own passionate play.
He could tear up unread and throw away
Communications from officialdom,
And, courteous in every other way,
Would not brook anything that kept him from
Those lively dialogues with man’s whole past
That were his intimate and fruitful pleasure.
Impetuous, impatient to the last,
“Be adamant, keep clear, strike for your treasure!”
I hear the youthful ardor in his voice
(And so I must forgive a self in labor).
I feel his unrepentant smiling choice,
(And so I ask forgiveness of my neighbor).
",May Sarton,"Activities,Gardening,Relationships,Family & Ancestors,Friends & Enemies",F
11216,"
                    Bitch
                ","
Now, when he and I meet, after all these years,
I say to the bitch inside me, don’t start growling.
He isn’t a trespasser anymore,
Just an old acquaintance tipping his hat.
My voice says, “Nice to see you,”
As the bitch starts to bark hysterically.
He isn’t an enemy now,
Where are your manners, I say, as I say,
“How are the children? They must be growing up.”
At a kind word from him, a look like the old days,
The bitch changes her tone; she begins to whimper.
She wants to snuggle up to him, to cringe.
Down, girl! Keep your distance
Or I’ll give you a taste of the choke-chain.
“Fine, I’m just fine,” I tell him.
She slobbers and grovels.
After all, I am her mistress. She is basically loyal.
It’s just that she remembers how she came running
Each evening, when she heard his step;
How she lay at his feet and looked up adoringly
Though he was absorbed in his paper;
Or, bored with her devotion, ordered her to the kitchen
Until he was ready to play.
But the small careless kindnesses
When he’d had a good day, or a couple of drinks,
Come back to her now, seem more important
Than the casual cruelties, the ultimate dismissal.
“It’s nice to know you are doing so well,” I say.
He couldn’t have taken you with him;
You were too demonstrative, too clumsy,
Not like the well-groomed pets of his new friends.
“Give my regards to your wife,” I say. You gag
As I drag you off by the scruff,
Saying, “Goodbye! Goodbye! Nice to have seen you again.”
",Carolyn Kizer,"Living,Disappointment & Failure,Separation & Divorce,Relationships,Friends & Enemies,Men & Women",F
11257,"
                    At the Beach
                ","
Looking at the photograph is somehow not
unbearable: My friends, two dead, one low
on T-cells, his white T-shirt an X-ray
screen for the virus, which I imagine
as a single, swimming paisley, a sardine
with serrated fins and a neon spine.
I’m on a train, thinking about my friends
and watching two women talk in sign language.
I feel the energy and heft their talk
generates, the weight of their words in the air
the same heft as your presence in this picture,
boys, the volume of late summer air at the beach.
Did you tea-dance that day? Write poems
in the sunlight? Vamp with strangers? There is
sun under your skin like the gold Sula
found beneath Ajax’s black. I calibrate
the weight of your beautiful bones, the weight
of your elbow, Melvin,
                                  on Darrell’s brown shoulder.
",Elizabeth Alexander,"Living,Health & Illness,Sorrow & Grieving,Relationships,Friends & Enemies",F
11271,"
                    Taking the Thought for the Dog
                ","



I plan to be the world authority on peafowl. Believe I'll be offered a chair someday at the chicken college. —Flannery O'Connor



Certainly are niceto want to give me that dog.I raise peacocks—you can't keep dogsand them on the same place.People come herehave to leave the dog in the car else the peachickens take to the treeswith nervous prostrations.I have twenty-seven. Placesounds like a jungleat night. They yelland scream at the leastatmospheric disturbanceor mechanical noise.Sitting on the back steps, I spenddays studying howthey could decoratethe lawn to advantage. They preferto sit on the tractors,the top of the chickenhouse or garbage can lid. I adjustto their taste, whichis anti-dog. Thanksbut I'll take the thought forthe dog. Appreciateyou wanting to give it.Come visit. Nothing to do herebut sit, walk,collect red bug bites,show you a peacock beforehis tail gets ratty.
",Katharine Auchincloss Lorr,"Relationships,Friends & Enemies,Home Life,Pets,Arts & Sciences,Humor & Satire",F
11313,"
                    Street Boy
                ","
The afternoon slows down, the town in steady rain.  That one with the trendy chicken-plucked look—  hair a tufted circle on top, the rest shaved all around—  I can't really care about. Of course I hope  he grows up without totalling himself and his car,  but he's the clown in this act. He seems even  to know his place as unworthy twerpy follower  of the one no one would look away from for long,  whose James Dean stance, hands deep in pockets  of a rattily natty maroon corduroy blazer,  shoves his shoulders nearly to his ears.  Beneath the blazer, long sulked-in jeans,  oversized black boots. He lifts one  to kick a milkshake someone couldn't finish  standing on the sidewalk, and it lands on  its side, explodes and rolls a vanilla graffito,  expletive unfurling. Expressionless himself.  The other boy smirks before the rain douses  and sweeps it stupidly into the gutter.  Even if I were not invisible through this darkish window,  they would know how to erase me. Well,  he  would.  I would enjoy that, just to see how he would do it,  what sort of panache he'd pack in his shrug.  Raining harder, and the tuft-headed one shifts  unhappily under the Revco awning, pivoting  his whole body now and then to see what the one  I'm half in love with's doing, fifteen, maybe sixteen:  he's twitching in sublime irritation, lighting up  again, hard to do with both hands in your pockets  but he pretty much manages no problem, and now  comes the move that gets me. He strides out  from under the awning, a spotted Lucky sticking straight  from his lip, walks two buildings down and turns  at the corner so his back's to Main Street and me,  stands, his twitch becalmed at last, stands  without heeding his friend's pleading  jeering calls, you idiot,  you idiot, you idiot, stands hunched, not looking up or down,  and I can tell this is his moment, this is where  he'll break off, he's going to unload everyone,  he doesn't blink as he hawks up their nothingness  and spits, feeling himself filling with what's left:  he takes possession of his spirited bad luck for good  and mounts and rides it without moving a muscle, stands  letting the rain collect behind his collar and drench  his gloriously inappropriately maroon corduroy  and his hair that looks not combable by anyone  alive, wild and bunched even when the rain  has patted keeps patting at it harder and harder  like an obsolete humiliated hand that wants to  feed and fend for and in general do for him,  and he has turned his back at last on the clown,  and on Main Street full of clowns you can both see  and not see, who wouldn't dare try to keep an eye on him  or try to follow him from now on.
",J. Allyn Rosser,"Living,Coming of Age,Relationships,Friends & Enemies,Social Commentaries,Cities & Urban Life,Popular Culture",F
11352,"
                    Eating Together
                ","
I know my friend is going,
though she still sits there
across from me in the restaurant,   
and leans over the table to dip
her bread in the oil on my plate; I know   
how thick her hair used to be,   
and what it takes for her to discard
her man’s cap partway through our meal,   
to look straight at the young waiter   
and smile when he asks
how we are liking it. She eats
as though starving—chicken, dolmata,   
the buttery flakes of filo—
and what’s killing her
eats, too. I watch her lift
a glistening black olive and peel   
the meat from the pit, watch
her fine long fingers, and her face,   
puffy from medication. She lowers   
her eyes to the food, pretending
not to know what I know. She’s going.   
And we go on eating.
",Kim Addonizio,"Activities,Eating & Drinking,Relationships,Friends & Enemies",F
11401,"
                    The Smell of Rat Rubs Off
                ","
Once again you’ve fallen for the lure of his deferral, his quick eyes’ brightness slinking from the pantry of the righteous. Nothing half so sleek as self-licked fur. Not that he forgot your boots, or left A single high-aimed compliment unturned. He’ll double back, affect to be concerned when he’s the secret reason you’re bereft, embracing you with his Houdini hold, repeating chewed-off bits of what you say so he seems loyal, you the turncoat jay. You’d think by now you’d learn to be consoled to know the soul he sold’s not yours but his, though where yours was a hollow feeling is.
",J. Allyn Rosser,"Living,Disappointment & Failure,Love,Break-ups & Vexed Love,Realistic & Complicated,Relationships,Friends & Enemies,Men & Women",F
11472,"
                    The Garbo Cloth
                ","



For Marybelle



Her daughter wrote back to say my friend had died                      (my friend to whom I wrote a letter maybe twice a year). From time to time I'd pictured her amid strange foliage                      (and in a Mongol yurt, for she was fond of travel). Why not a flock of something darkening the sky, so we would know                      (ah, so-and-so is gone!)? For a woman from the city, this might perhaps be pigeons                      (blacking out the sun). Or else a human messenger, as once when she was fabric shopping                       (bolt of green silk furled across her body) Garbo passed, and nodded. At Macy's years ago                       (when I was not a creature in her world). Of course she bought the cloth, but never sewed the dress                      (""a massive stroke, and I take comfort in the fact                            she felt no pain."") Logic says we should make omens of our Garbos and our birds                      (but which one bears the message? which one just the mess?)  From the kayak, I've seen pigeons nesting underneath the pier                      (a dim ammoniated stink) where one flew into my face. I read this as a sign                       (that rancid smash of feathers) but couldn't fathom what it meant, trapped in the lag-time                      (of an oracle's translation). Foolish mind, wanting to obliterate the lag and why—                      (let memory wait to catch up to its sorrow).
",Lucia Perillo,"Living,Death,Relationships,Friends & Enemies,Nature,Animals,Mythology & Folklore,Horror",F
11501,"
                    Not to Be Dwelled On
                ","
Self-interest cropped up even there,the day I hoisted three instead of the two called-forspades of loam onto the coffin of my friend.Why shovel more than anybody else? What did I think I'd prove? More love(mud in her eye)? More will to work(her father what, a shirker?) Christ,I'd give an arm or legto get that spoonful back.She cannot die again; and I do nothing but relive.
",Heather McHugh,"Living,Death,Growing Old,Sorrow & Grieving,Time & Brevity,Relationships,Friends & Enemies",F
11523,"
                    The Lodger
                ","
You could figure it as a trapdoor, blur of hinge and                          down into the unconscious of this stranger moving around your garden like a trap— making all the greens unstable as the warble of nausea come bang up to greet you. Bang to rights is how he'd like to have your house. Cuckoo, wool-wearing garden-dweller, new-age Salvationist, holy among your cow-parsley and roses.                Meanwhile, the unaccustomed heat. Meanwhile, a sky tunnelling upward— sense of proportion—golden section  of elder hedge; then the disgraceful paddock gone wild.
",Fiona Sampson,"Relationships,Friends & Enemies,Home Life,Nature,Landscapes & Pastorals",F
