,Title,Poem,Poet,Tags,gender
9443,"
                    Tech Help
                ","
My bonsai teacher says to quit doing it like a girl.
I’m pruning the root-ball of a Podocarpus,
or Buddhist pine, trained semicascade.
The first time Dad fell,
the femur broke in eleven places
due to his artificial knee (titanium and steel).
A rod screwed to the bones in thirteen places
didn’t work, and the graft stayed weak.
For two years he fought his wheelchair
into near submission. The grand finale
was him riding it down two flights of stairs
without tipping over or falling out.
The nurses loved him.
The last time I called tech help
I got George in Salt Lake, at work
at six in the morning their time.
He was very helpful.
I offered to write a note for his file,
but he said, It’s OK, Chase.
Your compliment is enough.",Chase Twichell,"Living,Growing Old,Health & Illness,Parenthood,Sorrow & Grieving,Relationships,Family & Ancestors",F
9565,"
                    In Black
                ","
The image that haunts me is not beautiful.
I do not think it will open into a field
of wildflowers; I doubt that it will take
wing suddenly, startling us into admiration.
It is one of those brutish facts of life,
the awkward nakedness of the memory when
it takes off its clothes and crawls
between the top and bottom sheet. Or rather,
It is my mother’s memory that I carry,
pressed into my own: how at her grandfather’s
funeral, his daughter—my mother’s mother—
stood at an open door and cried, and then
The blood ran down her legs, gushing from
the womb where thirteen children had nestled,
and now, at once horrified and at ease with her
body’s impropriety, they gathered all around.
This was the grandmother who lost three of those
thirteen, who hung a million baskets of wash,
who peeled a million potatoes, and splattered
her arms with the grease of constant cooking.
This was my grandmother who kept chickens,
who left her voice in the throats of all my aunts,
and was struck down in the cellar, legs twisted
beneath the fall and half her face stiffened.
Helpless until they found her, the jar
of canned fruit smashed on the cement.
And then at her funeral, I saw my mother’s
tears, gliding ahead of me in a black limousine,
a procession not beautiful but haunting.
",Joyce Sutphen,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors",F
9607,"
                    Planting the Sand Cherry
                ","
Today I planted the sand cherry with red leaves—  and hope that I can go on digging in this yard,  pruning the grape vine, twisting the silver lace  on its trellis, the one that bloomed  just before the frost flowered over all the garden.  Next spring I will plant more zinnias, marigolds,  straw flowers, pearly everlasting, and bleeding heart.  I plant that for you, old love, old friend,  and lilacs for remembering.   The lily-of-the-valley    with cream-colored bells, bent over slightly, bowing  to the inevitable, flowers for a few days, a week.  Now its broad blade leaves are streaked with brown  and the stem dried to a pale hair.  In place of the silent bells, red berries  like rose hips blaze close to the ground.  It is important for me to be down on my knees,  my fingers sifting the black earth,  making those things grow which will grow.  Sometimes I save a weed if its leaves  are spread fern-like, hand-like,  or if it grows with a certain impertinence.  I let the goldenrod stay and the wild asters.  I save the violets in spring.   People who kill violets  will do anything.
",Ann Struthers,"Living,Sorrow & Grieving,Time & Brevity,Nature,Fall,Trees & Flowers,Winter",F
9738,"
                    Suite for Emily
                ","
1. The Letter
Everywhere the windows give up nothing
but frost’s intricate veined foliage.
Just engines shrilling pocked and frozen streets
wailing toward some new disaster.   
No bright angels’ ladders going to split
heaven this Chicago instant where the pier’s   
an iced fantastic: spiked, the glacial floes
seize it greedy like a careless treasure—
marquise diamonds, these round clear globes, the psychic’s
crystal world spinning in her corner shop
when I passed, a globe boundaried with turning
silent winds and demons. Out here the pavement’s
a slick graffitied strip: There’s more to life
than violence.",Lynda Hull,"Living,Coming of Age,Death,Disappointment & Failure,Growing Old,Health & Illness,Life Choices,Sorrow & Grieving,The Body,The Mind,Time & Brevity,Relationships,Friends & Enemies,Nature,Landscapes & Pastorals,Winter,Religion,Faith & Doubt,God & the Divine,The Spiritual,Social Commentaries,Cities & Urban Life,Crime & Punishment,Gender & Sexuality,History & Politics,Mythology & Folklore,Ghosts & the Supernatural",F
9849,"
                    A Song
                ","
INo riches from his scanty store
 My lover could impart;He gave a boon I valued more —
 He gave me all his heart!
                IIHis soul sincere, his generous worth,
 Might well this bosom move;And when I asked for bliss on earth,
 I only meant his love.
                IIIBut now for me, in search of gain
 From shore to shore he flies;Why wander riches to obtain,
 When love is all I prize?
                IVThe frugal meal, the lowly cot
 If blest my love with thee!That simple fare, that humble lot,
 Were more than wealth to me.
                VWhile he the dangerous ocean braves,
 My tears but vainly flow:Is pity in the faithless waves
 To which I pour my woe?
                VIThe night is dark, the waters deep,
 Yet soft the billows roll;Alas! at every breeze I weep —
 The storm is in my soul.
",Helen Maria Williams,"Living,Sorrow & Grieving,Love,Heartache & Loss,Romantic Love,Relationships,Men & Women,Nature,Seas, Rivers, & Streams",F
9881,"
                    Song:  I once rejoiced, sweet evening gale...
                ","
I once rejoiced, sweet evening gale,To see thy breath the poplar wave;But now it makes my cheek turn pale,It waves the grass o’er Henry’s grave.Ah! setting sun! how changed I seem!I to thy rays prefer deep gloom, —Since now, alas! I see them beamUpon my Henry’s lonely tomb.Sweet evening gale, howe’er I seem,I wish thee o’er my sod to wave;Ah! setting sun! soon mayst thou beamOn mine, as well as Henry’s grave!
",Amelia Opie,"Living,Death,Growing Old,Sorrow & Grieving,Relationships,Men & Women",F
9885,"
                    The Redbreast
                ","
Cold blew the freezing northern blast,
   And winter sternly frowned;The flaky snow fell thick and fast,
   And clad the fields around.Forced by the storm’s relentless power,
   Emboldened by despair,A shivering redbreast sought my door,
   Some friendly warmth to share.‘Welcome, sweet bird!’ I fondly cried,
   ‘No danger need’st thou fear,Secure with me thou may’st abide,
   Till warmer suns appear.‘And when mild spring comes smiling on,
   And bids the fields look gay,Thou, with thy sweet, thy grateful song,
   My kindness shalt repay.’Mistaken thought! — But how shall I 
   The mournful truth display?An envious cat, with jealous eye,
   Had marked him as her prey.Remorseless wretch! — her cruel jaws
   Soon sealed her victim’s doom,While I in silence mourn his loss,
   And weep o’er robin’s tomb.So, oft in life’s uneven way,
   Some stroke may intervene;Sweep all our fancied joys away,
   And change the flattering scene.
",Charlotte Richardson,"Living,Sorrow & Grieving,Time & Brevity,Nature,Animals",F
9887,"
                    To My Daughter On Being Separated from Her on Her Marriage
                ","
Dear to my heart as life’s warm stream
 Which animates this mortal clay,For thee I court the waking dream,
 And deck with smiles the future day;And thus beguile the present painWith hopes that we shall meet again.Yet, will it be as when the past
 Twined every joy, and care, and thought,And o’er our minds one mantle cast
 Of kind affections finely wrought?Ah no! the groundless hope were vain,For so we ne’er can meet again!May he who claims thy tender heart
 Deserve its love, as I have done!For, kind and gentle as thou art,
 If so beloved, thou art fairly won.Bright may the sacred torch remain,And cheer thee till we meet again!
",Anne Hunter,"Living,Marriage & Companionship,Sorrow & Grieving,Relationships,Family & Ancestors",F
9924,"
                    The Widows’ House
                ","



[At Bethlehem, Pennsylvania]



What of this house with massive walls    And small-paned windows, gay with blooms? A quaint and ancient aspect falls    Like pallid sunshine through the rooms. Not this new country’s rush and haste    Could breed, one thinks, so still a life; Here is the old Moravian home,    A placid foe of worldly strife. For this roof covers, night and day,    The widowed women poor and old, The mated without mates, who say    Their light is out, their story told. To these the many mansions seem    Dear household fires that cannot die; They wait through separation dark    An endless union by and by. Each window has its watcher wan    To fit the autumn afternoon, The dropping poplar leaves, the dream    Of spring that faded all too soon. Upon the highest window-ledge    A glowing scarlet flower shines down. Oh, wistful sisterhood, whose home    Has sanctified this quiet town! Oh, hapless household, gather in    The tired-hearted and the lone! What broken homes, what sundered love,    What disappointment you have known! They count their little wealth of hope    And spend their waiting days in peace, What comfort their poor loneliness    Must find in every soul’s release! And when the wailing trombones go    Along the street before the dead In that Moravian custom quaint,    They smile because a soul has fled.
",Sarah Orne Jewett,"Living,Sorrow & Grieving,Relationships,Men & Women",F
9951,"
                    Death of an Infant
                ","
Death found strange beauty on that cherub brow, And dash’d it out. – There was a tint of rose O’er cheek and lip; – he touch’d the veins with ice, And the rose faded. – Forth from those blue eyes There spake a wistful tenderness, – a doubt Whether to grieve or sleep, which Innocence   Alone can wear. – With ruthless haste he bound The silken fringes of their curtaining lids Forever. – There had been a murmuring sound With which the babe would claim its mother’s ear, Charming her even to tears. – The spoiler set His seal of silence. – But there beam’d a smile, So fix’d and holy from that marble brow, –Death gazed and left it there; – he dared not steal The signet-ring of Heaven.
",Lydia Huntley Sigourney,"Living,Death,Infancy,Sorrow & Grieving",F
9973,"
                    ‘One morn I left him in his bed’
                ","
One morn I left him in his bed; A moment after some one said, ‘Your child is dying – he is dead.’ We made him ready for his rest, Flowers in his hair, and on his breast His little hands together prest. We sailed by night across the sea; So, floating from the world were we, Apart from sympathy, we Three. The wild sea moaned, the black clouds spread Moving shadows on its bed, But one of us lay midship dead. I saw his coffin sliding down The yellow sand in yonder town, Where I put on my sorrow’s crown. And we returned; in this drear place Never to see him face to face, I thrust aside the living race. Mothers, who mourn with me today, Oh, understand me, when I say, I cannot weep, I cannot pray; I gaze upon a hidden store, His books, his toys, the clothes he wore, And cry, ‘Once more, to me, once more!’ Then take, from me, this simple verse, That you may know what I rehearse— A grief – your and my Universe!
",Elizabeth Drew Barstow Stoddard,"Living,Death,Parenthood,Sorrow & Grieving,Relationships,Family & Ancestors",F
10000,"
                    Telling the Bees
                ","



A Colonial Custom



Bathsheba came out to the sun, Out to our wallèd cherry-trees; The tears adown her cheek did run, Bathsheba standing in the sun, Telling the bees. My mother had that moment died; Unknowing, sped I to the trees, And plucked Bathsheba’s hand aside; Then caught the name that there she cried Telling the bees. Her look I never can forget, I that held sobbing to her knees; The cherry-boughs above us met; I think I see Bathsheba yet Telling the bees.
",Lizette Woodworth Reese,"Living,Death,Sorrow & Grieving",F
10233,"
                    In Memorium: Alphonse Campbell Fordham
                ","



",Mary Weston Fordham,"Living,Death,Sorrow & Grieving",F
10235,"
                    Charles Sumner
                ","



On seeing some pictures of the interior of his house, Washington, D.C.



Only the casket left, the jewel goneWhose noble presence filled these stately rooms,And made this spot a shrine where pilgrims came—Stranger and friend—to bend in reverenceBefore the great, pure soul that knew no guile;To listen to the wise and gracious wordsThat fell from lips whose rare, exquisite smileGave tender beauty to the grand, grave face.Upon these pictured walls we see thy peers,—Poet, and saint, and sage, painter, and king,—A glorious band;—they shine upon us still;Still gleam in marble the enchanting formsWhereupon thy artist eye delighted dwelt;Thy favorite Psyche droops her matchless face,Listening, methinks, for the beloved voiceWhich nevermore on earth shall sound her praise.All these remain,—the beautiful, the brave, The gifted, silent ones; but thou art gone!Fair is the world that smiles upon us now;Blue are the skies of June, balmy the airThat soothes with touches soft the weary brow;And perfect days glide into perfect nights,—Moonlit and calm; but still our grateful heartsAre sad, and faint with fear,— for thou art gone!Oh friend beloved, with longing, tear-filled eyesWe look up, up to the unclouded blue,And seek in vain some answering sign from thee.Look down upon us, guide and cheer us stillFrom the serene height where thou dwellest now;Dark is the way without the beacon lightWhich long and steadfastly thy hand upheld.Oh, nerve with courage new the stricken heartsWhose dearest hopes seem lost in losing thee.
",Charlotte L. Forten Grimké,"Living,Sorrow & Grieving,Social Commentaries,History & Politics,Race & Ethnicity",F
10319,"
                    Dreams of My Father
                ","
Or a man who looks like him.
I only know I call him Daddy
(as all southern women
do until the day we die).
In my dreams he is still alive
and this is not a comfort.
I am my best when tragic.
Grief becomes me.
Daddy is more real in death,
eyes dark, undimmed
by the grave, smile less sincere.
Matter clings to his thick
eyebrows, his mouth spits mud
when he tries to talk. He is candid.
He tells me he liked my sisters better than me.
Most times I search for him in a crowd
of counterfeit Daddies.
I look for pieces of him.
An elbow. Black hair on the back
of a pale neck. If I find him,
I will say, Is that you?
I know you this time.",Honorée Fanonne Jeffers,"Living,Sorrow & Grieving,Relationships,Family & Ancestors",F
10391,"
                    Faith
                ","
Leaves drift from the cemetery oaks onto late grass,   Sun-singed, smelling like straw, the insides of old barns.   The stone angel's prayer is uninterrupted by the sleeping   Vagrant at her feet, the lone squirrel, furtive amid the litter.   Someone once said my great-grandmother, on the day she died,   rose from her bed where she had lain, paralyzed and mute   For two years following a stroke, and dressed herself—the good   Sunday dress of black crepe, cotton stockings, sensible, lace-up shoes.   I imagine her coiling her long white braid in the silent house,   Lying back down on top of the quilt and folding her hands,   Satisfied.   I imagine her born-again daughters, brought up    In that tent-revival religion, called in from kitchens and fields   To stand dismayed by her bed like the sisters of Lazarus,   Waiting for her to breathe, to rise again and tell them what to do.   Here, no cross escapes the erosion of age, no voice breaks   The silence; the only certainty in the crow's flight   Or the sun's measured descent is the coming of winter.   Even the angel's outstretched arms offer only a formulated   Grace, her blind blessings as indiscriminate as acorns,   Falling on each of us, the departed and the leaving.
",Judy Loest,"Living,Death,Sorrow & Grieving,Nature,Landscapes & Pastorals",F
10446,"
                    Wi’-gi-e
                ","



Anna Kyle Brown. Osage.
1896-1921. Fairfax, Oklahoma.




Because she died where the ravine falls into water.
Because they dragged her down to the creek.
In death, she wore her blue broadcloth skirt.
Though frost blanketed the grass she cooled her feet in the spring.
Because I turned the log with my foot.
Her slippers floated downstream into the dam.
Because, after the thaw, the hunters discovered her body.
 
Because she lived without our mother.
Because she had inherited head rights for oil beneath the land.
She was carrying his offspring.
The sheriff disguised her death as whiskey poisoning.
Because, when he carved her body up, he saw the bullet hole in her skull.
Because, when she was murdered, the leg clutchers bloomed.
But then froze under the weight of frost.
During Xtha-cka Zhi-ga Tze-the, the Killer of the Flowers Moon.
I will wade across the river of the blackfish, the otter, the beaver.
I will climb the bank where the willow never dies.
",Elise Paschen,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors,Friends & Enemies,Nature,Landscapes & Pastorals,Social Commentaries,Crime & Punishment,History & Politics,Money & Economics,Race & Ethnicity",F
10518,"
                    Somebody Trying
                ","
‘That creep Tolstoy,’ she sobbed.
‘He. . . He. . . couldn’t even. . .’
Something about his brother dying.
The serfs’ punishments
have not ceased to suppurate on their backs.
Woodlots. People. Someone crying
under the yellow
autumn birchgrove drove him
wild: A new set of resolves:
When gambling, that almost obsolete fever,
or three days with the gypsies
sparked him into pure ego, he could,
just the same, write home, ‘Sell them.’
It’s true. ‘Still,’ (someone who loved her said,
cold and firm while she dissolved,hypocrite, in self disgust, lectrice)
‘Still, he kept on. He wrote
all that he wrote; and seems to have understood
better than most of us:
to be human isn’t easy. It’s not
easy to be a serf or a master and learn
that art. It takes nerve. Bastard. Fink.
Yet the grief
trudging behind his funeral, he earned.’
",Denise Levertov,"Living,Death,Sorrow & Grieving,Arts & Sciences,Reading & Books,Social Commentaries,Class",F
10561,"
                    The Saturday Afternoon Blues
                ","
can kill you
can fade your life away
friends are all out shopping
ain’t nobody home
suicide hotline is busy
and here i am on my own
with a pill and a bottle for company
and heart full of been done wrong
i’m a candidate for the coroner, a lyric for a song
saturday afternoons are killers
when the air is brisk and warm
ol’ sun he steady whisperssoon the life you know will be done
suicide line i can’t get you
best friend out of town
alone with a pill and a bottle
i drink my troubles down
the man i love is a killer
the man i love is  thief
the man i love is a junky
the man i love is grief
some call saturday the sabbath
it’s the bottom of the line some say
whether last or first, my heart’s gonna burst
and there ain’t no help my way
here with a pill and a bottle
and a life full of been done wrong
i’m a candidate for the coroner, a lyric
for a song
",Wanda Coleman,"Living,Death,Disappointment & Failure,Sorrow & Grieving,Social Commentaries",F
10607,"
                    Buckeye as You Are
                ","



September 11, 2001




They walk past you
                                        weeping
                              for the leaves that burnt
                              & fell, the wood exposed
                              like bone, sculpture
                    that suddenly emerges
                    from white haze.
You old fortune-teller,
you could have told them
in their vibrant grief
whispering through the night wind
your breath held in your heart
like the trembling promise of tomorrow,
just before dawn
                    there was no pain
                             you are the wood
                                       not the leaf,
                                                 falling is not
                                                           falling but
                                                                     offering.
",Wendy Rose,"Living,Sorrow & Grieving,Social Commentaries,History & Politics,War & Conflict",F
10944,"
                    Advice from La Llorona
                ","



—a found poem




Each grief has its unique side.
Choose the one that appeals to you.
Go gently.
Your body needs energy to repair the amputation.
Humor phantom pain.
Your brain cells are soaked with salt;
connections fail unexpectedly and often.
Ask for help.
Accept help.
Read your grief like the daily newspaper:
headlines may have information you need.
Scream. Drop-kick the garbage can across the street.
Don’t feel guilty if you have a good time.
Don’t act as if you haven’t been hit by a Mack Truck.
Do things a little differently
but don’t make a lot of changes.
Revel in contradiction.
Talk to the person who died.
Give her a piece of your mind.
Try to touch someone at least once a day.
Approach grief with determination.
Pretend the finish line doesn’t keep receding.
Lean into the pain.
You can’t outrun it.
",Deborah A. Miranda,"Living,Sorrow & Grieving",F
11122,"
                    To a Dead Lover
                ","
The dark is thrown Back from the brightness, like hair Cast over a shoulder. I am alone, Four years older; Like the chairs and the walls Which I once watched brighten With you beside me. I was to waken Never like this, whatever came or was taken. The stalk grows, the year beats on the wind. Apples come, and the month for their fall. The bark spreads, the roots tighten. Though today be the last Or tomorrow all, You will not mind. That I may not remember Does not matter. I shall not be with you again. What we knew, even now Must scatter And be ruined, and blow Like dust in the rain. You have been dead a long season And have less than desire Who were lover with lover; And I have life—that old reason To wait for what comes, To leave what is over. 
",Louise Bogan,"Living,Death,Separation & Divorce,Sorrow & Grieving,Time & Brevity,Love,Heartache & Loss,Relationships,Farewells & Good Luck",F
11231,"
                    When I Am Asked
                ","
When I am asked   
how I began writing poems,   
I talk about the indifference of nature.   
It was soon after my mother died,   
a brilliant June day,   
everything blooming.   
I sat on a gray stone bench   
in a lovingly planted garden,   
but the day lilies were as deaf   
as the ears of drunken sleepers   
and the roses curved inward.   
Nothing was black or broken   
and not a leaf fell   
and the sun blared endless commercials   
for summer holidays.   
I sat on a gray stone bench   
ringed with the ingenue faces   
of pink and white impatiens   
and placed my grief   
in the mouth of language,   
the only thing that would grieve with me.
",Lisel Mueller,"Living,Sorrow & Grieving,Nature",F
11245,"
                    An Arbor
                ","
The world’s a world of trouble, your mother must   
                      have told you   
               that. Poison leaks into the basements
and tedium into the schools. The oak   
                      is going the way
               of the elm in the upper Midwest—my cousin
earns a living by taking the dead ones   
                      down.
               And Jason’s alive yet, the fair-
haired child, his metal crib next   
                      to my daughter’s.
             Jason is one but last saw light five months ago
and won’t see light again.                                                  · 
Leaf against leaf without malice   
                     or forethought,
            the manifold species of murmuring
harm. No harm intended, there never is.   
                     The new
            inadequate software gets the reference librarian
fired. The maintenance crew turns off power one            
                     weekend
            and Monday the lab is a morgue: fifty-four
rabbits and seventeen months of research.   
                     Ignorance loves   
          as ignorance does and always
holds high office.   
                                                  ·
Jason had the misfortune to suffer misfortune   
                   the third
          of July. July’s the month of hospital ro-
tations; on holiday weekends the venerable   
                   stay home.
          So when Jason lay blue and inert on the table
and couldn’t be made to breathe for three-and-a-
                  quarter hours,   
         the staff were too green to let him go.
The household gods have abandoned us to the gods   
                  of juris-
         prudence and suburban sprawl. The curve
of new tarmac, the municipal pool,   
                  the sky at work
         on the pock-marked river, fatuous sky,
the park where idling cars, mere yards   
                  from the slide
         and the swingset, deal beautiful oblivion in nickel
bags: the admitting room and its stately drive,   
                  possessed   
         of the town’s best view.                                                 ·
And what’s to become of the three-year-old brother?   
                  When Jason was found   
         face down near the dogdish—it takes
just a cupful of water to drown—
                   his brother stood still
         in the corner and said he was hungry
and said that it wasn’t his fault.   
                  No fault.
         The fault’s in nature, who will
without system or explanation   
                make permanent
         havoc of little mistakes. A natural
mistake, the transient ill-will we define   
                as the normal
         and trust to be inconsequent,
by nature’s own abundance soon absorbed.                                                     ·Oak wilt, it’s called, the new disease.   
                Like any such
         contagion—hypocrisy in the conference room,
flattery in the halls—it works its mischief mostly   
                unremarked.   
         The men on the links haven’t noticed
yet. Their form is good. They’re par.   
                The woman who’s
         prospered from hating ideas loves causes
instead. A little shade, a little firewood.   
                I know
         a stand of oak on which my father’s
earthly joy depends. We’re slow   
                to cut our losses.
",Linda Gregerson,"Living,Health & Illness,Parenthood,Sorrow & Grieving,Nature,Trees & Flowers,Social Commentaries,Class",F
11257,"
                    At the Beach
                ","
Looking at the photograph is somehow not
unbearable: My friends, two dead, one low
on T-cells, his white T-shirt an X-ray
screen for the virus, which I imagine
as a single, swimming paisley, a sardine
with serrated fins and a neon spine.
I’m on a train, thinking about my friends
and watching two women talk in sign language.
I feel the energy and heft their talk
generates, the weight of their words in the air
the same heft as your presence in this picture,
boys, the volume of late summer air at the beach.
Did you tea-dance that day? Write poems
in the sunlight? Vamp with strangers? There is
sun under your skin like the gold Sula
found beneath Ajax’s black. I calibrate
the weight of your beautiful bones, the weight
of your elbow, Melvin,
                                  on Darrell’s brown shoulder.
",Elizabeth Alexander,"Living,Health & Illness,Sorrow & Grieving,Relationships,Friends & Enemies",F
11288,"
                    “Find Work”
                ","



I tie my Hat—I crease my Shawl—Life's little duties do—preciselyAs the very leastWere infinite—to me— —Emily Dickinson, #443



My mother’s mother, widowed very young of her first love, and of that love’s first fruit, moved through her father’s farm, her country tongue and country heart anaesthetized and mute with labor. So her kind was taught to do— “Find work,” she would reply to every grief— and her one dictum, whether false or true, tolled heavy with her passionate belief. Widowed again, with children, in her prime, she spoke so little it was hard to bear so much composure, such a truce with time spent in the lifelong practice of despair. But I recall her floors, scrubbed white as bone, her dishes, and how painfully they shone.
",Rhina P. Espaillat,"Living,Disappointment & Failure,Growing Old,Midlife,Parenthood,Sorrow & Grieving,Relationships,Family & Ancestors",F
11368,"
                    Self-Portrait
                ","
I know I promised to stop
talking about her,
but I was talking to myself.
The truth is, she’s a child
who stopped growing,
so I’ve always allowed her
to tag along, and when she brings
her melancholy close to me
I comfort her. Naturally
you’re curious; you want to know
how she became a gnarled branch
veiled in diminutive blooms.
But I’ve told you all I know.
I was sure she had secrets,
but she had no secrets.
I had to tell her mine.
",Chase Twichell,"Living,Marriage & Companionship,Sorrow & Grieving,Relationships,Men & Women",F
11473,"
                    You Were You Are Elegy
                ","
Fragile like a child is fragile. Destined not to be forever. Destined to become other To mother. Here I am Sitting on a chair, thinking About you. Thinking About how it was To talk to you.How sometimes it was wonderful And sometimes it was awful.How drugs when drugs were Undid the good almost entirely But not entirely Because good could always be seen Glimmering like lame glimmers In the window of a shop Called Beautiful Things Never Last Forever. I loved you. I love you. You were. And you are. Life is experience. It's all so simple. Experience is The chair we sit on. The sitting. The thinking Of you where you are a blank To be filled In by missing. I loved you. I love you like I love All beautiful things. True beauty is truly seldom. You were. You are In May. May now is looking onto The June that is coming up. This is how I measure The year. Everything Was My Fault Has been the theme of the song I've been singing, Even when you've told me to quiet. I haven't been quiet. I've been crying. I think you Have forgiven me. You keep Putting your hand on my shoulder When I'm crying. Thank you for that. And For the ineffable sense Of continuance. You were. You are The brightest thing in the shop windowAnd the most beautiful seldom I ever saw.
",Mary Jo Bang,"Living,Death,Parenthood,Sorrow & Grieving,Philosophy,Funerals",F
11479,"
                    Scree
                ","
I have seen the arrested shrub inform the crag with grief. Lichens crust the rocks with red. Thorns punctuate the leaf. Sorrow is not a desert where one endures the other— but footing lost and halting step. And then another.
",Heidy Steidlmayer,"Living,Sorrow & Grieving,Nature,Animals",F
11488,"
                    sorrows
                ","
who would believe them winged who would believe they could be beautiful         who would believe they could fall so in love with mortals that they would attach themselves as scars attach and ride the skin sometimes we hear them in our dreams rattling their skulls         clicking their bony fingers envying our crackling hair our spice filled flesh they have heard me beseeching as I whispered into my own cupped hands       enough not me again enough       but who can distinguish one human voice   amid such choruses of desire
",Lucille Clifton,"Living,Sorrow & Grieving,Mythology & Folklore,Heroes & Patriotism",F
11501,"
                    Not to Be Dwelled On
                ","
Self-interest cropped up even there,the day I hoisted three instead of the two called-forspades of loam onto the coffin of my friend.Why shovel more than anybody else? What did I think I'd prove? More love(mud in her eye)? More will to work(her father what, a shirker?) Christ,I'd give an arm or legto get that spoonful back.She cannot die again; and I do nothing but relive.
",Heather McHugh,"Living,Death,Growing Old,Sorrow & Grieving,Time & Brevity,Relationships,Friends & Enemies",F
11663,"
                    Seawater Stiffens Cloth
                ","
Seawater stiffens cloth long after it’s dried. As pain after it’s ended stays in the body: A woman moves her hands oddly because her grandfather passed through a place he never spoke of. Making instead the old jokes with angled fingers. Call one thing another’s name long enough, it will answer. Call pain seawater, tree, it will answer. Call it a tree whose shape of   branches happened. Call what branching happened a man whose job it was to break fingers or lose his own. Call fingers angled like branches what peel and cut apples, to give to a girl who eats them in silence, looking. Call her afterward tree, call her seawater angled by silence. 
",Jane Hirshfield,"Living,Sorrow & Grieving,Time & Brevity",F
11763,"
                    Tell the Bees
                ","
Tell the bees. They require news of the house; they must know, lest they sicken from the gap between their ignorance and our grief. Speak in a whisper. Tie a black swatch to a stick and attach the stick to their hive. From the fortress of casseroles and desserts built in the kitchen these past few weeks as though hunger were the enemy, remove a slice of cake and lay it where they can slowly draw it in, making a mournful sound. And tell the fly that has knocked on the window all day. Tell the redbird that rammed the glass from outside and stands too dazed to go. Tell the grass, though it's already guessed, and the ground clenched in furrows; tell the water you spill on the ground, then all the water will know. And the last shrunken pearl of snow in its hiding place. Tell the blighted elms, and the young oaks we plant instead. The water bug, while it scribbles a hundred lines that dissolve behind it. The lichen, while it etches deeper its single rune. The boulders, letting their fissures widen, the pebbles, which have no more to lose, the hills—they will be slightly smaller, as always, when the bees fly out tomorrow to look for sweetness and find their way because nothing else has changed.
",Sarah Lindsay,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors,Nature",F
11780,"
                    Hospital parking lot, April
                ","
Once there was a woman who laughed for years uncontrollably after a stroke. Once there was a child who woke after surgery to find his parents were impostors. These seagulls above the parking lot today, made of hurricane and ether, they have flown directly out of the brain wearing little blue-gray masks, like strangers' faces, full of wingéd mania, like television in waiting rooms. Entertainment. Pain. The rage of fruit trees in April, and your car, which I parked in a shadow before you died, decorated now with feathers,  and unrecognizable  with the windows unrolled  and the headlights on  and the engine still running  in the Parking Space of the Sun.
",Laura Kasischke,"Living,Death,Sorrow & Grieving,Time & Brevity",F
11869,"
                    Raz el Hanout
                ","
A recipe for lamb tagine   demands a mysterious   ingredient: raz el hanout.   Animal, vegetable, compound   of kings like myrrh? I decide   not to look it up, to wait and   see. At first it is everything   we seek but can’t express.   Then it reverses: everything   thrust upon us—think fast!—   by the universe, like the leg   my friend Tom caught when   a cyclist got clipped by a car,   the driver stinking drunk   at 9:00 AM. Severed above   the knee, the leg flung itself   into the air, a javelin. Tom,   always quick, reached up and   caught it. But the story has   a twist. After the cyclist died   in an ambulance, the widow   inexplicably came on to Tom.   Not that Tom is unattractive.   Indeed he is the sort of man   I’d throw myself at if I were   a leg. It’s hard to imagine   the sex that Tom and this   woman would have had there in the hotel room   with the blackout curtains   pulled. I’ve never had sex   with Tom myself, but if I had   been that leg or that woman   I might have whispered,   “What fine reflexes you   have, Sir!” “Sir, say something   tender!” “Cradle me against   the guttural gasp from your   solar plexus.” “Oh, Sir, I   sense the tip of bone   on skin, a surge of déjà vu.”   “I am coming, I am about   to come, your shuddering   lover, your raz el hanout.”
",Rhoda Janzen,"Living,Death,Sorrow & Grieving,Love,Activities,Sports & Outdoor Activities,Relationships,Men & Women",F
11889,"
                    A Gift
                ","
Who is that creature   and who does he want?   Me, I trust. I do not   attempt to call out his   name for fear he will   tread on me. What do   you believe, he asks.   That we all want to be   alone, I reply, except when   we do not; that the world   was open to my sorrow   and ate most of it; that   today is a gift and I am   ready to receive you.
",Kathryn Starbuck,"Living,Disappointment & Failure,Sorrow & Grieving,Love,Relationships,Men & Women",F
12021,"
                    The Not Tale (Funeral)
                ","



From ""Shorter Chaucer Tales"" (2006)



The great labour of appearanceServed the making of the pyre. But how Nor howHow alsoHow theyShal nat be tooldShall not be told.Nor how the godsNor how the beestes and the birds Nor how the ground agastNor how the fire First with strawAnd then with drye And then with grene And then with goldAnd thenNow how a site is laid like this.Nor whatNor howNor howNor what she spak nor what was her desirNor what jewelsWhen the fireNor how some threw their And some their And their And cups full of wine and milk And bloodInto the fyrInto the fire.Nor how three times And three times withAnd three times how.",Caroline Bergvall,"Living,Death,Sorrow & Grieving,Arts & Sciences,Language & Linguistics",F
