,Title,Poem,Poet,Tags,gender
8229,"
                    On Mother’s Day
                ","
I went out walking
in the old neighborhood
Look! more trees on the block   
forget-me-nots all around them   
ivy   lantana shining
and geraniums in the window
Twenty years ago
it was believed that the roots of trees
would insert themselves into gas lines
then fall   poisoned   on houses and children
or tap the city’s water pipes   starved   
for nitrogen   obstruct the sewers
In those days in the afternoon I floated   
by ferry to Hoboken or Staten Island   
then pushed the babies in their carriages   
along the river wall   observing Manhattan   
See Manhattan I cried   New York!
even at sunset it doesn’t shine
but stands in fire   charcoal to the waist
But this Sunday afternoon on Mother’s Day
I walked west   and came to Hudson Street   tricolored flags   
were flying over old oak furniture for sale
brass bedsteads   copper pots and vases
by the pound from India
Suddenly before my eyes   twenty-two transvestites   
in joyous parade stuffed pillows under   
their lovely gowns
and entered a restaurant
under a sign which said   All Pregnant Mothers Free
I watched them place napkins over their bellies   
and accept coffee and zabaglione
I am especially open to sadness and hilarity   
since my father died as a child   
one week ago in this his ninetieth year
",Grace Paley,"Relationships,Family & Ancestors,Social Commentaries,Cities & Urban Life,Mother's Day",F
8421,"
                    Leap In The Dark
                ","



“The experience of truth is indispensible
for the experience of beauty and the sense
of beauty is guided by a leap in the dark.”
Arthur Koestler



I.
Stoplights edged the licorice street with ribbon,
neon embroidering wet sidewalks. She turned
into the driveway and leaped in the dark. A blackbird
perched on the bouncing twig of a maple, heard
her whisper, “Stranger, lover, the lost days are over.
While I walk from car to door, something inward opens
like four o’clocks in rain. Earth, cold from autumn,
pulls me. I can’t breathe the same
with dirt for marrow and mist for skin,
blurring my vision, my vision’s separate self.
I stand drunk in this glitter, under the sky’s grey shelter.
The city maple, not half so bitter, hurls itself
in two directions, until both tips darken and disappear,
as I darken my reflection in the smoking mirror
of my home. How faint the sound of dry leaves,
like the clattering keys of another morning, another world.”
                                       II.
She looked out the window at some inward greying door.
The maple held her glance, made ground fog from her cigarette.
Beyond uneven stairs, children screamed,
gunned each other down. Then she sealed her nimble dreams
with water from a murky bay. “For him I map
this galaxy of dust that turns without an answer.
When it rains, I remember his face in the corridor
of a past apartment and trace the anguish around his mouth,
his wrinkled forehead, unguarded eyes, the foreign fruit
of an intricate sadness. With the grace that remains,
I catch a glint around a door I cannot enter.
The clock echoes in dishtowels; I search love’s center
and bang pans against the rubble of my day, the lucid
grandeur of wet ground, the strangeness of a fatal sun
that makes us mark on the margin of our loss,
trust in the gossamer of touch, trust in the late-plowed field.”
                                       III.
When the sun opened clouds and walked into her mongrel soul,
she chopped celery into rocky remnants of the sea,
and heard fat sing up bread, a better dying.
The magnet in each seed of the green pepper kept her flying,
floating toward memories that throb like clustered stars:
the dark water laughter of ducks, a tangle of November oaks,
toward sudden music on a wheel of brilliant dust
where like a moon she must leap back and forth
from emptiness. “I remember the moon shimmering
loss and discovery along a water edge, and skirting
a slice of carrot, I welcome eternity in that sad eye of autumn.
Rare and real, I dance while vegetables sing in pairs.
I hug my death, my chorus of years, and search
and stretch and leap, for I will be apprentice to the blood
in spite of the mood of a world
that keeps rusting, rusting the wild throats of birds.”
                                       IV.
In lamplight she saw the smoke of another’s dream:
her daughter walk woods where snow weighs down pine,
her son cry on a bridge that ends in deep-rooted dark,
her man, stalled on a lonely road, realize his torque
was alcohol and hatred. “Hungry for silence, I listen
to wind, to the sound of water running down mountain,
my own raw breath. Between the sounds, a seaborn god
plays his reed in the caverns of my being.
I wear his amethyst, let go my dreams: Millars, Lacewings,
and Junebugs scatter, widen and batter the dark,
brightening this loud dust with the fever of their eyes.
Oh crazy itch that grabs us beyond loss
and lets us forgive, so that we can answer birds and deer,
lightning and rain, shadow and hurricane.
Truth waits in the creek, cutting the winter brown hills.
It sings with needles of ice, sings because of its scar.”
",Roberta Hill,"Living,Sorrow & Grieving,Love,Heartache & Loss,Realistic & Complicated,Relationships,Home Life,Men & Women,Nature,Summer,Weather,Social Commentaries,Cities & Urban Life",F
8427,"
                    Philadelphia Flowers
                ","
I
In the cubbyhole entrance to Cornell and Son,
a woman in a turquoise sweater
curls up to sleep. Her right arm seeks
a cold spot in the stone to release its worry
and her legs stretch
against the middle hinge.
I want to ask her in for coffee,
to tell her go sleep in the extra bed upstairs,
but I’m a guest,
unaccustomed to this place
where homeless people drift along the square
bordering Benjamin Franklin Parkway.
From her portrait on the mantel,
Lucretia Mott asks when
will Americans see
how all forms of oppression blight
the possibilities of a people.
The passion for preserving Independence Square
should reach this nameless woman, settling
in the heavy heat of August,
exposed to the glare of every passerby.
What makes property so private? A fence?
No trespassing signs? Militia ready to die for it
and taxes? Lights in the middle storeys
of office buildings blaze all night above me.
Newspapers don’t explain how wealth
is bound to these broken people.
North of here, things get really rough.
Longshoremen out of work bet on eddies
in the Schuylkill River.
Factories collapse to weed
and ruptured dream. Years ago, Longhouse sachems
rode canoes to Philadelphia,
entering these red brick halls.
They explained how
the law that kept them unified
required a way to share the wealth.
Inside the hearths of these same halls,
such knowledge was obscured,
and plans were laid to push all Indians ,
west. This city born of brotherly love
still turns around this conflict.
Deeper in the dusk,
William Penn must weep
from his perch on top of City Hall.
Our leaders left this woman in the lurch.
How can there be democracy
without the means to live?II
Every fifteen minutes
a patrol car cruises by. I jolt awake
at four a.m. to sirens screeching
and choppers lugging to the hospital heliport
someone who wants to breathe.
The sultry heat leads me
to the window. What matters? This small
square of night sky and two trees
bound by a wide brick wall.
All around, skyscrapers
are telling their stories
under dwindling stars. The girders
remember where Mohawk ironworkers stayed
that day they sat after work
on a balcony, drinking beer.
Below them, a film crew caught
some commercials. In another room above
a mattress caught fire and someone flung it
down into the frame. A woman in blue
sashayed up the street
while a flaming mattress,
falling at the same speed as a flower,
bloomed over her left shoulder.
Every fifteen minutes
a patrol car cruises by. The men inside
mean business. They understood the scene.
A mattress burning in the street
and business deadlocked. Mohawks
drinking beer above it all.
They radioed insurrection,
drew their guns, then three-stepped
up the stairs. Film crews caught the scene,
but it never played. The Mohawks
didn’t guess a swat team had moved in.
When policemen blasted off their door,
the terrified men shoved a table
against the splintered frame.
They fought it out.
One whose name meant Deer got shot
again and again. They let him lie
before they dragged him by his heels
down four flights of stairs. At every step,
he hurdled above his pain
until one final leap
gained him the stars.
The news reported one cop broke his leg.
The film’s been banished to a vault. There are
no plaques. But girders whisper at night
in Philadelphia. They know the boarding house,
but will not say. They know as well what lasts
      and what falls down.III
Passing Doric colonnades of banks
and walls of dark glass,
passing press-the-button-visitors-please
Liberty Townhouses, I turned
up Broad Street near the Hershey Hotel
and headed toward the doorman
outside the Bellevue. Palms and chandeliers inside.
A woman in mauve silk and pearls stepped into the street.
I was tracking my Mohawk grandmother
through time. She left a trace
of her belief somewhere near Locust and Thirteenth.
I didn’t see you, tall, dark, intense,
with three bouquets of flowers in your hand.
On Walnut and Broad, between the Union League
and the Indian Campsite, you stopped me,
shoving flowers toward my arm.
“At least, I’m not begging,” you cried.
The desperation in your voice
spiraled through my feet while I fumbled the few bucks
you asked for. I wanted those flowers—
iris, ageratum, goldenrod and lilies—
because in desperation
you thought of beauty. I recognized
the truth and human love you acted on,
your despair echoing my own.
Forgive me. I should have bought more
of those Philadelphia flowers, passed hand
to hand so quickly, I was stunned a block away.
You had to keep your pride, as I have done,
selling these bouquets of poems
to anyone who’ll take them. After our exchange,
grandmother’s tracks grew clearer.
I returned for days, but you were never there.
If you see her — small, dark, intense,
with a bun of black hair and the gaze of an orphan,
leave a petal in my path.
Then I’ll know I can go on.IV
Some days you get angry enough
to question. There’s a plan out east
with a multitude of charts and diagrams.
They planned to take the timber, the good soil.
Even now, they demolish mountains.
Next they’ll want the water and the air.
I tell you they’re planning to leave our reservations
bare of life. They plan to dump their toxic
wastes on our grandchildren. No one wants to say
how hard they’ve worked a hundred years.
What of you, learning how this continent’s
getting angry? Do you consider what’s in store for you?
",Roberta Hill,"Relationships,Family & Ancestors,Nature,Social Commentaries,Cities & Urban Life,Class,History & Politics,Money & Economics,Race & Ethnicity,War & Conflict",F
8533,"
                    An Immigrant Woman
                ","
PART ONEI
Slip-pilings on the Brooklyn littoral
—the poles still tarry, flimsy; the ferry terminus
with its walledup doors wan doorshapes
on eroded sills. Downstream, the strutwork
of the Williamsburg cable tower
threw its cool shadow half a mile inland
over tarpaper seams, gantried water butts,
and splintery tenement cornices milled
with acanthus and classical grasses
of nineteenth-century dream-slum fantasy.
We could see, from our rooftops, the endspan
floating its ant-threads of traffic
to the granite salients of the anchorage,
and through its strands on the west
the Financial District’s watery silhouettes.
But it was our own foundations, crumbling
in the sandy soil, that made us protest
the drill rigs sounding for a wider bridge ramp
to funnel the airport traffic over us
into Manhattan. “Construction tremors
will weaken our buildings”: from the over-roosted
tenements clinging near the anchorage
flew manuscript lists of signatures, block-groups’
painfully Englished petitions. But City Hall
adoze, sleep-feeding, just flooded usII
with chimerical figures and blueprints,
wearing us down. Our own “block-leader,” Luz,
a Guatemalan law student at NYU
where I studied classics, distracted us
more easily with her “pure language”
or anti-Puerto Rican tirades. “Call that Spanish?
Take my sitter—muy indio, still speaks some
Maya mountain-language BUT
the beautiful Spanish!” And so one evening this sitter,
Pilar, came over—forty, perhaps, with a long
fawn-tinted oval face, and read in low tones
an archaic poem to the Madonna. “My daughter
knows it in Quiché and English—” and she passed around,
wistfully, a First Communion photo—flat cheekbones
like her mother’s, long black braids, straight look.
Luz told us Pilar had lost husband
and son to the Violence; a machine-gunned
death heap in the center of their village—
“They killed all the men. But when my family
came here, she came with her girl, we helped with the
green card, and she’s a hotel maid now
near the UN ...” Much realer, this, than our own
bridge-inflicted, some-day disaster. And who knew
but our bridge might metamorphose,
as the City said (“Global cities draw capital”), into a river
of money (“We’ll all sell cuchifritos on the ramp”),
and anyway, mainly, summerIII
was running out, with its open evenings
and windows. One Saturday, turning onto my block
from the subway, I heard my name, crossed
the street where twin buildings had area-ways.
and saw you waving, the same, Pilar,
from a window below the swag-bellied area railings.
“Come have some coffee—go around in back.”
I walked down the building-side, and turned in a trash-littered
airwell by a door with multiple doorbells.
You opened from a wooden hallway, unpainted,
with padlocked doors. “See, the super’s cut up his flat
for illegals. They took out an inside wall, so our room
has a window—we all share the bath.” I entered
a lime-walled room—chairs and table, sofa-bed. Your front wall
was the building front, the three others
drywall. On the bureau, a black-shawledprie-dieu: two photos; two candles in translucent, white-waxed sacks,
and a polychrome Madonna with meeting brows.
Through your window, car wheels, railings; and, above,
my own second-story windows. “We saw you
reading there,” you said from behind me, “when we moved in.”
You sat me on the sofa, and formally presented your daughter
(she moved her schoolbooks all to one end.) Near her, a shallow,
linoleumed-over trench and a bathroom sink. You said:
“I’m a widow from the mountains near Morache, very near
the home-town of Señora Luz. My real work is hotel maid, and I’ve got
a nice job, at a place called the Tricontinental.”
Then you paused, and I felt how clearly
you’d presented yourself, as Americans do, with your job,
your état civil, and I said: “I’m a graduate student
at NYU, where Luz studies, no, not married, no children ...”
I tried to add something else at once, to leave this less ...
definitive, but nothing came, so we ran through bridge-rumors,
and soon we were hardly listening, waiting
for our own next word, and laughing at our gabble. Pequita
told us what the priest had said
about the drilling; you spoke of Pequita’s
First Communion, and none of us could stop
finding striking things to say. Next day you came over
to see my plants, and I came back for soup-supper, looking up
at my windows, which in the easy half-yellow light
of autumn looked oddly beckoning. As we ate,
you leaned forward, with a sudden rogue’s smile,
and mockingly proposed that we three walk across the bridge,
“There’s a path up there. If the bridge
is bad, we’ll tell off the Mayor—” (In what spirit, I wondered,
had you listened to our committee?) And when I got home
I looked down, and through your sheer curtains saw you
cleaning up, and Pequita, at the table, reading.IV
But next week, instead of the plank stair
that zigzags up the anchorage-side, we wandered
the riverside shipping alleys. From below, we could see
overhead the under-arch of the bridge, and feel
the resonant top-thrum of westbound
subways and trucks. Then the riverside—I loved
this part. A sort of post-industrial fenworld, with tiny
terrace houses, big dredger-parts laid aside
from the drillings, and abandoned wreckers’ lots
filled with sea-floor light and trembling, long-awned
panicles of switchgrass. Its timelessness
soothed me—though ephemeral. Even that day, one freshly
tuckpointed facade, and a pair of brandnew bronze
Edwardian mermaid doorknockers. I could see
our quarter five years from now, say—the withering
discount chains, tentative boutiques,
and mother and daughter figuring, to the upscale
“pioneers,” as neighborhood indigenes, living on
with strange literalness among them, supplying
their just-permissible quantum of urban grit.
You were ahead, and Pequita trailed us, rattling weed stalks
with a stray lath. As we progressed in and out
of the endspan’s slatted shadows, you turned
and called me into a side-lot—sunken concrete, flask-
green puddles, to a broken-off building wall. It had been
interior, once—rows of soiled roomsized
plaster squares trailing sawn pipes, with one high trembling
toilet, like a pearl. In a lower square, fringed
with ailanthus and barbs of gang graffiti,
was a mural. Muy latino: the mountain
dreaming the city: a terrace cafe with palm trees
and a dancer shawled in black lace, with inward-angled
castanets. And you lifted yourself on tiptoe,
Pilar, to touch the lace, as you might have grazed
Pequita’s cheek. I felt a pang, as if I already needed you
sturdy inside your sturdy body, not this gesture
as if, exiled within, you reached out— We stepped
back, museum-wise, to contemplate, and you said:
“Luz likes to say I’m some mountain-woman, but when
my mother died, I lived with my aunt in the City—I only
went back when I married.” I told her I’d lived
in this city, with a stepmother, who’d divorced my uncle
to marry my father; and beat me. “A stepmother’s
a curse of God,” you said gently. And on the walk back,
pointed out more wall palms, beaches, until New York
seemed a dot in a belt of capitals
high on the globe: world-cities, packed
with immigrants, refugees, Gastarbeiter: a snowy
latitude suffused with tropical nostalgia.V
We were a threesome. Coffee, suppers, TV,
Pequita at my computer—you’d asked me to teach her—
or sleeping on my sofa, one bad month
they moved you to night shift. Yet only that summer,
I’d worked in my window like a scholar
in a lamplit bay, the night filled with myriad noises,
like Roman Juvenal, to whose ears “came ever
the sounds of buildings collapsing.” Across, the two
tenement-faces, florid, all bucrania, meanders, dusky trails
of fire-escape bedding. And everything underlit
by the sinister, slow-stopping car lights of our street.
But now it was the dailiness of two
from another hemisphere. Through snow-fissures, winds fluting
on railings and building-flaws, Pilar in her low frame
paced with armfuls of laundry, washed
in the sink and hung to dry everywhere. The thousand
stratagems of those who simply must not spend;
and the tiny mother-decisions: though you preferred
periphery, housekeeping around her,
you’d make yourself interrupt her, to mop
behind your sweeping. And Pequita—I saw her wrap
you up on the sofa when you had flu, and bring you
orange juice, as they’d taught her in school, for she
loved you, she was the person who loved you—
I saw too, that of what I wanted the university
to be for me—a tiny model of the city
with its own rules and subsets: “Tell me
each day who I am”—you’d found your part
in Pequita; I followed the shape
of your day touching center as it funneled
into her hand and moving pencil-point.VI
For everything seemed natural to Pequita:
the Credo, her photocopied choir music
piled beside the tidy prie-dieu,
our neighborhood of syringe-filled gutters, drug-stoops and pimps,
her school’s turkey cutouts, metal detectors, backed-up toilets ...
Our human wilderness, half-urban, half-surreal
to her was a matter-of-fact Eden, like the picturesque ruins
and laughably rococo grottoes imagined
by the seicento as the Golden Age.
—And I, I thought her whole world, it comes back—
touching, as if her child’s paradisial will were there
for my affectionate recreation, like our still faithfully,
occasionally, typed-up and dispatched
protests from the Ramp Committee to the Mayor. Slight effects
of perspective, tiny human gestures
giving point to the city’s vast, ironic beauty.PART TWOVII
At a moment when no one was thinking
about her, Pequita awoke. Perhaps
she enjoyed the solitude, Pilar asleep,
me asleep across the street. She got up
and stood on the cheap oval bathroom rug
before the sink. At seven the drills started,
deeper-toned than ever before (they woke me)—
and part of your ceiling fell in; a beam
splintered, plummeting straight to the oval rug—
The person screaming over the phone
was Pilar. I thought it must be really
all right, or she’d be crying not screaming,
but when I’d called 911 and run over, Pequita
was barely alive.
Then the hospital corridors,
me trying to close my winter coat
(the buttons were off) on my nightgown, you
on a bench, staring straight ahead.
When they said Pequita was
“gone,” you were utterly silent. I brought you
to my place (though our street was a tangle
of police lights and yellow tape), terrified
of your fixed inner focus, as if you had
a plan ... Next night I had Luz stay over,
I slept at her place; the third I was back. You,
thank God (I thought), were crying, and Luz
had set up the service. She propelled us downstairs
and to a tiny brick church I must often have passed
without seeing it, two blocks inland.
Egg-blue inside, it was, with a little green
and gilt altar, dark Stations on the walls,
and the statue of the Virgin of Guadeloupe
placed oddly below the altar stairs, so that Pilar,
after the death-mass, could kneel
before her, praying straight into her face,
while I on a kneeler buried mine in my hands.
What would the mother live for now, the hotel, me, or Luz,
already writing more endless mad letters? Yet only these
had from the City real answers: they’d brace the drill site
with vibration-absorbing piers; and they wanted
her and her friend Mrs. Citrin to know
“that no one else had been more than lightly injured.”VIII
It was the end of winter, very dark. The building
managers, nervy, had moved you to the first floor
next door, till you found a new place (I knew
you weren’t looking). Each day I saw you
arrive from work, answer my call tersely,
then pull down your blinds. A shadow showed rarely,
flattened, shapeless; you lay on your sofa a lot.
“Thanks Anne—I’m better without company,” or
“please understand.” But often, later
in the evening, you’d come down the stairs
and turn inland. Then, one morning as I was passing
with early groceries, you were leaving the parish hall
in your black winter coat, heavily scarved,
and we paused. Approvingly, you tapped one glove
on my armload—you’d told me to cook more, dictated
recipes. I asked if this had been Pequita’s
choir-practice place; the sentence wavered,
but you replied with grim joy,
“She’s not practicing now.” It took me a minute.
Pequita was singing, this moment, in the Presence.
Still what you felt most (it was in your face)
was absence, absence, but from something bitter
in your eyes, that seemed small and round with the cold, I felt
your desire to exclude me and our old collusive ironies.
What were such luxuries now, ironies, Anglo friends;
and I thought you hated my mind
that remembered the brownpapered books,
the orange juice. I reached to touch your arm—to get past
this, but no, you had to get home:
“I fasted for communion”; and your eyes
swerved away. All my laughable,
my lovely, delusional studies, that I’d seen you
sort through for Pequita, were now an affront. And yet
I felt you moving behind your own mind, as if
with something held in reserve ...IX
But then you stopped answering the phone, went
less often to church. What I thought
was that you were angry (certainly I was). Perhaps
I thought you needed to talk, and I’d visit you
in Manhattan. So one morning in March,
in the black coat I’d got for the funeral, I walked east
from the forty-second street Lexington stop
to the three-story, fairy-lit jungle atrium
of the Tricontinental, and went to the seventh floor,
where you started. There was a cart in the hall,
a gleaming chrome maid’s cart half-projecting
from a bedroom. On its sides were rows
of glasses with lace sani-bonnets, gold-
stamped mini-soaps and deodorants. It moved out,
and you stood in the door with a sheet-load, looking fat
in a starchy pink uniform monogrammedPILAR. When you saw me, you dropped the sheets
and in pain, pressed both palms to your cheeks,
and looked at me looking at you. When
I started sobbing, you took my shoulder and backed me
to the elevator. Pressed the button, stepped back,
and then, to my surprise, gave me a sudden hug
before pushing me in.X
It had been always this half-connected
and tenuous, our friendship. What light on my own
isolation and need, that I hadn’t known.
But you actually called me, that week, to propose
our old joke, a bridge walk—maybe Saturday?
Your voice in my ears sounded wobbly
with tension, held-backness, so I got in first:
a friend had wound up her doctorate and left me
a minute Village studio starting June ... After that
I could listen, somber, as you poured out
your need to leave, Luz’s cousin, the possible
hotel job “right in LA.” You added “Anne,” and broke off.
“Well, I’ll tell you that later. Look, it may
snow on Saturday, OK?” “I don’t care.” And before
you hung up, I’d resigned you,
given you up. We’d part, on my side
in anger, on yours in oblivion. I met you
at the foot of the anchorage stair
(not the eastern approach, with its easy grade
near the ramp site). We climbed through the snow,
slowly, pausing at landings for different
views of our old alley world. Like a museum
of disused urban functions—we noted a bricked-over
backyard privy arch, and from higher, roof-huts, inkily distinct,
of old-style tenement dumbwaiters. The whole scene
thrown out of drawing by one of those giant
NYC cable-spools, charred at the bottom
where some homeless had tried to burn it.
The moist snow was sweeping
through the cable tower when we clambered
onto the path beneath it. As we moved, hunched slightly,
onto the mainspan, the whole city abruptly
whited-out to a monochrome geometry
of vertical and stooping gray lines. I thought
how Pequita would have loved it, and caught
her mother’s eye. We went on cautiously, soon
pausing to stamp our boots and look over the rail
at the traffic lanes below us. “Anne, what
I started to say before—this is it: I’m sorry
I didn’t talk to you—you understand?” “Of course,”
I lied aimlessly. But you, glancing sideways,
“But I’m really sorry ...” “No, really ...” You shook
your head slightly, then took my arm. “Okay then—
what’s this thing?” pointing a snowy boot
at a bolt as high as our knees, with a rusted-on octagonal
nut: “It’s just a bolt.” You tapped your glove on a strut—
“strut,” I provided. And you said, pompously, in Luz’ very
intonations (in what spirit had you
listened?)—“The tolerances just aren’t there.”
Then, feeling easier, we started naming everything—
spikes, spun-wire vertical cables: English,
Spanish, and then I heard you speak Quiché (words once
for vines, for split trunks
over gorges?) But everything on the bridge was
shabby, neglected-looking; and you said
soberly: “If anyone was supposed
to look after this bridge, he’s forgot all about it.”
We didn’t link arms again, but started back, pausing
to throw a few loose snowballs
on the Manhattan traffic below us. We’d go
our separate ways—I’d go on delaying, skirting
around my burnt-out places; you’d go
where you could, forget what you could—
some Job-like relinquishment of inquiry
or thought; organisms tend to persist ... When
we got down to the massive base
of the anchorage, we managed a hug
that took in our past, at least: one embrace
of two black winter coats in the snow.
",Anne Winters,"Relationships,Friends & Enemies,Social Commentaries,Cities & Urban Life,Class,Money & Economics,Race & Ethnicity",F
8534,"
                    The Mill-Race
                ","
Four-fifty. The palings of Trinity Church
Burying Ground, a few inches above the earth,
are sunk in green light. The low stones
like pale books knocked sideways. The bus so close to the curb
that brush-drops of ebony paint stand out wetly, the sunlight
seethes with vibrations, the sidewalks
on Whitehall shudder with subterranean tremors. Overhead, faint flickers
crackle down the window-paths: limpid telegraphy of the
late afternoon July thunderstorm unfurling over Manhattan.
Its set and luminous velocity, long stalks of stormlight, and then the first drops
strike their light civic stripes on the pavement.
Between the palings, oat-panicles sift a few bright
grains to the stonecourse. Above it, at shoulder height
a side door is flung open, fire-exits; streaming from lobbies
come girls and women, white girls in shadowy-striped rayon skirts, plastic ear-hoops,
black girls in gauzy-toned nylons, ripples of cornrows and plaits,
one girl with shocked-back ash hair, lightened eyebrows;
one face from Easter Island, mauve and granitic;
thigh on thigh, waist by waist; the elbow’s curlicue and the fingers’; elbow-work, heel-work,
are suddenly absorbed in the corduroyed black rubber stairs of the bus. Humid
sighs, settlings, each face tilts up to the windows’
shadowless yards of mercuric green plate glass. An
interspace then, like the slowing of some rural
water-mill, a creaking and dipping pause
of black-splintered paddles, the irregularly
dappled off-lighting—bottle-green—the lucid slim sluice
falling back in a stream from the plank edge. It won’t take us
altogether, we say, the mill-race—it won’t churn us up altogether. We’ll keep
a glib stretch of leisure water, like our self’s self—to reflect the sky.
But we won’t (says the bus rider now to herself). Nothing’s
left over, really, from labor. They’ve taken it all for the mill-race.
In close-ups now, you can see it in every face,
despite the roped rain light pouring down the bus-windows—
it’s the strain of gravity itself, of life hours cut off and offered
to the voice that says “Give me this day your
life, that is LABOR, and I’ll give you back
one day, then another. For mine are the terms.”
It’s gravity, spilling in capillaries, cheek-tissue trembling,
despite the make-up, the monograms, the mass-market designer scarves,
the army of signs disowning the workplace and longing for night ...
But even as the rain slackens, labor
lengthens itself along Broadway. The night signs
come on, that wit has set up to draw money: O’DONNELL’S,
BEIRUT CAFE, YONAH’S KNISH",Anne Winters,"Activities,Jobs & Working,Social Commentaries,Cities & Urban Life,Class,Money & Economics,Labor Day",F
8561,"
                    Awaking in New York
                ","
Curtains forcing their will   
against the wind,
children sleep,
exchanging dreams with   
seraphim. The city
drags itself awake on   
subway straps; and
I, an alarm, awake as a   
rumor of war,
lie stretching into dawn,   
unasked and unheeded.
",Maya Angelou,"Social Commentaries,Cities & Urban Life",F
8704,"
                    Ophelia’s Technicolor G-String: An Urban Mythology
                ","
The air tonight is thick as curry;
like every night this summer I could cut it
with my wine glass, spray it with mace.
Over and over it would heal together
like a wound, follow my click and pace of heels
down Conti Street, St. Ann, Bourbon.
Oh Hamlet, if you could see me now
as I pump and swagger across that stage, cape dripping to the floor,
me in three-inch heels and a technicolor G-string—
you would not wish me in a convent.
They’ve made me a queen here, married me off
to a quarter bag and a pint of gin.
The old men tend bark and splatter, rabid
at each table. I think they stay up all night
just to spite the moon. They bring their diseased
mouths to the French Market in the morning,
sell Creole tomatoes to tourists who don’t know
what they are. Each bald head shines plump and red.
It seems like so long ago that I modeled
for those legs outside of Big Daddy’s—
the ones over the door that swing in, out, in, out—
the sculptor made me painted as Mardi Gras.
I thought you might recognize them if you ever passed
with the boys, parading from Abbey to Tavern,
or think them royal feet in need of slippers.
Someday I expect to find you here,
sitting at the table between the first and second rows,
fingering bones or something worse.
And in the end you will throw me a columbine,
light me a Marlboro and take me to a 24-7 where
jukebox light quivers, makes us as thin as ghosts.
But for now, I will dance for the fat man
who sits in your place and sweats his love for me at 3 a.m.,
because only he knows I am Horatio in drag.
",Susan B. Anthony Somers-Willett,"Social Commentaries,Cities & Urban Life,Gender & Sexuality",F
8777,"
                    We Eat Out Together
                ","
My heart is a fancy place
Where giant reddish-purple cauliflowers
& white ones in French & English are outside
Waiting to welcome you to a boat
Over the low black river for a big dinner
There's alot of choice among the foods
Even a tortured lamb served in pieces
En croute on a plate so hot as a rack
Of clouds blown over the cold filthy river
We are entitled to see anytime while we
Use the tablecovers to love each other
Publicly dishing out imitative luxuries
To show off poetry's extreme generosity
Then home in the heart of a big limousine
",Bernadette Mayer,"Love,Realistic & Complicated,Activities,Eating & Drinking,Relationships,Social Commentaries,Cities & Urban Life,Class",F
8792,"
                    Black Mare
                ","
It snakes behind me, this invisible chain gang—
the aliases, your many faces peopling
that vast hotel, the past. What did we learn?
Every twenty minutes the elevated train,
the world shuddering beyond
the pane. It was never warm enough in winter.
The walls peeled, the color of corsages
ruined in the air. Sweeping the floor,
my black wig on the chair. I never meant
to leave you in that hotel where the voices
of patrons long gone seemed to echo in the halls,
a scent of spoiled orchids. But this was never
an elegant hotel. The iron fretwork of the El
held each room in a deep corrosive bloom.
This was the bankrupt’s last chance, the place
the gambler waits to learn his black mare’s
leg snapped as she hurtled towards the finish line.
* * *
How did we live? Your face over my shoulder
was the shade of mahogany in the speckled
mirror bolted to the wall. It was never warm.
You arrived through a forest of needles,
the white mist of morphine, names for sleep
that never came. My black wig unfurled
across the battered chair. Your arms circled me
when I stood by the window. Downstairs
the clerk who read our palms broke the seal
on another deck of cards. She said you’re my fate,
my sweet annihilating angel, every naked hotel room
I’ve ever checked out of. There’s nothing
left of that, but even now when night pulls up
like a limousine, sea-blue, and I’m climbing the stairs,
keys in hand, I’ll reach the landing and
you’re there—the one lesson I never get right.
Trains hurtled by, extinguished somewhere
past the bend of midnight. The shuddering world.
Your arms around my waist. I never meant to leave.
* * *
Of all that, there's nothing left but a grid
of shadows the El tracks throw over the street,
the empty lot. Gone, the blistered sills,
voices that rilled across each wall. Gone,
the naked bulb swinging from the ceiling,
that chicanery of light that made your face
a brief eclipse over mine. How did we live?
The mare broke down. I was your fate, that
yellow train, the plot of sleet, through dust
crusted on the pane. It wasn't warm enough.
What did we learn? All I have left of you
is this burnt place on my arm. So, I won't
forget you even when I'm nothing but
small change in the desk clerk's palm, nothing
but the pawn ticket crumpled in your pocket,
the one you'll never redeem. Whatever I meant
to say loses itself in the bend of winter
towards extinction, this passion of shadows falling
like black orchids through the air. I never meant
to leave you there by the pane, that
terminal hotel, the world shuddering with trains.
",Lynda Hull,"Living,Disappointment & Failure,Separation & Divorce,Love,Break-ups & Vexed Love,Realistic & Complicated,Relationships,Social Commentaries,Cities & Urban Life",F
8806,"
                    Columbus Park
                ","
Down at the end of Baxter Street, where Five Points   slum used to be, just north of Tombs, is a pocket park.   On these summer days the green plane trees’ leaves   linger heavy as a noon mist above   the men playing mah jongg—more Chinese   in the air than English.  The city’s composed    of village greens; we rely on the Thai   place on the corner: Tom Kha for a cold,   jasmine tea for fever, squid for love, Duck Yum   for loneliness.  Outside, the grove of heat,   narrow streets where people wrestle rash and unseen   angels; inside, the coolness of a glen and the wait staff   in their pale blue collars offering ice water.   Whatever you’ve done or undone, there’s a dish for you   to take out or eat in: spice for courage, sweet for chagrin.   
",Anne Pierson Wiese,"Activities,Eating & Drinking,Social Commentaries,Cities & Urban Life",F
