,Title,Poem,Poet,Tags,gender
10941,"
                    Daughters of the King
                ","
Les Filles du Roi (1668)
French men are marrying Indian women. It will have to be stopped. Wives will have to be found. French wives for French men. And so the call goes out to all the unfortunates in France. Women without homes, without family, poor women, women alone. Women with no dowries to buy a husband. Becomes a Fille du Roi, a Daughter of the King. Each woman considers her options. The hardships she doesn’t know are preferable to the ones she knows too well. As a Daughter of the King, she will have a dowry, payable to her husband at the time of marriage. She will have a home, the possibility of children, a place in the community. Women come from Ile de France, from Normandy, 800 women in ten years. Les Filles du Roi.
Une Fille du Roi, 1668
Marie Mazol is thirty three years old when she becomes a Daughter of the King. She will bring 300 livres to her marriage to Antoine Roy-Desjardins. She will have money for her own use as well, for expenses, they promise her. She thought it would go further, but what she takes with her are a coffer, a cap, a taffeta handkerchief, a shoe ribbon, a hundred needles, a comb, a pair of stockings, a pair of gloves, a pair of scissors, two knives, a thousand pins, a bonnet, and four laces. Thus prepared, she faces marriage to a man she doesn’t know, in a country she’s never seen.
Les Filles du Roi—Afterwards
The Daughters of the King become wives. But French and Indian keep marrying. Their descendants will say, “Scratch a Frenchman, find an Indian.”
",Cheryl Savageau,"Living,Marriage & Companionship,Relationships,Men & Women,Social Commentaries,Gender & Sexuality,History & Politics",F
10962,"
                    An American Poem
                ","
I was born in Boston in
1949. I never wanted
this fact to be known, in
fact I’ve spent the better
half of my adult life
trying to sweep my early
years under the carpet
and have a life that
was clearly just mine
and independent of
the historic fate of
my family. Can you
imagine what it was
like to be one of them,
to be built like them,
to talk like them
to have the benefits
of being born into such
a wealthy and powerful
American family. I went
to the best schools,
had all kinds of tutors
and trainers, traveled
widely, met the famous,
the controversial, and
the not-so-admirable
and I knew from
a very early age that
if there were ever any
possibility of escaping
the collective fate of this famous
Boston family I would
take that route and
I have. I hopped
on an Amtrak to New
York in the early
‘70s and I guess
you could say
my hidden years
began. I thought
Well I’ll be a poet.
What could be more
foolish and obscure.
I became a lesbian.
Every woman in my
family looks like
a dyke but it’s really
stepping off the flag
when you become one.
While holding this ignominious
pose I have seen and
I have learned and
I am beginning to think
there is no escaping
history. A woman I
am currently having
an affair with said
you know  you look
like a Kennedy. I felt
the blood rising in my
cheeks. People have
always laughed at
my Boston accent
confusing “large” for
“lodge,” “party”
for “potty.” But
when this unsuspecting
woman invoked for
the first time my
family name
I knew the jig
was up. Yes, I am,
I am a Kennedy.
My attempts to remain
obscure have not served
me well. Starting as
a humble poet I
quickly climbed to the
top of my profession
assuming a position of
leadership and honor.
It is right that a
woman should call
me out now. Yes,
I am a Kennedy.
And I await
your orders.
You are the New Americans.
The homeless are wandering
the streets of our nation’s
greatest city. Homeless
men with AIDS are among
them. Is that right?
That there are no homes
for the homeless, that
there is no free medical
help for these men. And women.
That they get the message
—as they are dying—
that this is not their home?
And how are your
teeth today? Can
you afford to fix them?
How high is your rent?
If art is the highest
and most honest form
of communication of
our times and the young
artist is no longer able
to move here to speak
to her time…Yes, I could,
but that was 15 years ago
and remember—as I must
I am a Kennedy.
Shouldn’t we all be Kennedys?
This nation’s greatest city
is home of the business-
man and home of the
rich artist. People with
beautiful teeth who are not
on the streets. What shall
we do about this dilemma?
Listen, I have been educated.
I have learned about Western
Civilization. Do you know
what the message of Western
Civilization is? I am alone.
Am I alone tonight?
I don’t think so. Am I
the only one with bleeding gums
tonight. Am I the only
homosexual in this room
tonight. Am I the only
one whose friends have
died, are dying now.
And my art can’t
be supported until it is
gigantic, bigger than
everyone else’s, confirming
the audience’s feeling that they are
alone. That they alone
are good, deserved
to buy the tickets
to see this Art.
Are working,
are healthy, should
survive, and are
normal. Are you
normal tonight? Everyone
here, are we all normal.
It is not normal for
me to be a Kennedy.
But I am no longer
ashamed, no longer
alone. I am not
alone tonight because
we are all Kennedys.
And I am your President.
 
",Eileen Myles,"Life Choices,Relationships,LGBTQ,Arts & Sciences,Poetry & Poets,Social Commentaries,Cities & Urban Life,Class,Gender & Sexuality,History & Politics,Money & Economics,Popular Culture,Race & Ethnicity",F
11194,"
                    Siren Song
                ","
This is the one song everyone
would like to learn: the song
that is irresistible:
the song that forces men
to leap overboard in squadrons
even though they see the beached skulls
the song nobody knows
because anyone who has heard it
is dead, and the others can't remember.
Shall I tell you the secret
and if I do, will you get me
out of this bird suit?
I don't enjoy it here
squatting on this island
looking picturesque and mythical
with these two feathery maniacs,
I don't enjoy singing
this trio, fatal and valuable.
I will tell the secret to you,
to you, only to you.
Come closer. This song
is a cry for help: Help me!
Only you, only you can,
you are unique
at last. Alas
it is a boring song
but it works every time.
",Margaret Atwood,"Arts & Sciences,Music,Social Commentaries,Gender & Sexuality",F
11466,"
                    The Mermaid in the Hospital
                ","
She awoke   
to find her fishtail   
clean gone   
but in the bed with her   
were two long, cold thingammies.   
You'd have thought they were tangles of kelp   
or collops of ham.
""They're no doubt   
taking the piss,   
it being New Year's Eve.   
Half the staff legless   
with drink   
and the other half   
playing pranks.   
Still, this is taking it   
a bit far.""
And with that she hurled
the two thingammies out of the room.
But here's the thing   
she still doesn't get—
why she tumbled out after them   
arse-over-tip...
How she was connected   
to those two thingammies   
and how they were connected   
to her.
It was the sister who gave her the wink
and let her know what was what.
""You have one leg attached to you there   
and another one underneath that.   
One leg, two legs...
A-one and a-two...
Now you have to learn   
what they can do.""
In the long months   
that followed,   
I wonder if her heart fell
the way her arches fell,
her instep arches.
",Nuala Ní Dhomhnaill,"The Body,The Mind,Nature,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Fairy-tales & Legends",F
11470,"
                    Makeup
                ","
My mother does not trustwomen without it.What are they not hiding? Renders the dead livingand the living more alive.Everything I say sets the clouds off blubberinglike they knew the pretty dead.True, no mascara, no evidence. Blue sky, blank face. Blank face,a faithful liar, false bottom. Sorrow, a rabbit harbored in the head.The skin, a silly one-act, concurs.At the carnival, each child's cheek becomesa rainbow. God, grant me a brighter myself.Each breath, a game called Live Forever. I am small. Don't ask me to reconcileone shadow with another. I admit—paint the dead pink, it does not make them sunrise. Paint the living blue, it does not make them sky, or sea, a berry, clapboard house, or dead. God, leave us our costumes, don't blow in our noses, strip us to the underside of skin.Even the earth claims coloronce a year, dressed in red leavesas the trees play Grieving.
",Dora Malech,"Living,The Body,Nature,Landscapes & Pastorals,Religion,God & the Divine,Philosophy,Social Commentaries,Gender & Sexuality",F
11480,"
                    Hip-Hop Ghazal
                ","
Gotta love us brown girls, munching on fat, swinging blue hips, decked out in shells and splashes, Lawdie, bringing them woo hips. As the jukebox teases, watch my sistas throat the heartbreak, inhaling bassline, cracking backbone and singing thru hips. Like something boneless, we glide silent, seeping 'tween floorboards, wrapping around the hims, and ooh wee, clinging like glue hips. Engines grinding, rotating, smokin', gotta pull back some. Natural minds are lost at the mere sight of ringing true hips. Gotta love us girls, just struttin' down Manhattan streets killing the menfolk with a dose of that stinging view. Hips. Crying 'bout getting old—Patricia, you need to get up off what God gave you. Say a prayer and start slinging. Cue hips.
",Patricia Smith,"Arts & Sciences,Music,Theater & Dance,Social Commentaries,Gender & Sexuality,Popular Culture",F
11549,"
                    For My Daughter
                ","
I love her fierceness when she fights me, shouting ""Not fair!"" Her eyes slitting like shutters in cities by the sea. Her life is rife with bonfires—seen and unseen— fires that burn through the turning years bringing her to life again, and again, in a miracle of smoke. This heat gives her a sense of forgiveness—or so I imagine— she kisses my back, capriciously, when I scold her. Maybe she recalls the scalpel by which she was born. Easy, the mark of its slash in my skin. She rose from my belly as I slept. We're bound together by peace, no shrieks of pain, and my modesty. We're a canvas by Giovanni Bellini: a virgin and a sweet rabbit.
",Antonella Anedda,"Living,Parenthood,Relationships,Family & Ancestors,Social Commentaries,Gender & Sexuality",F
11555,"
from One Hundred Quatrains
                ","
8By now you know: I need the words.You'll learn to give me what I seek.It's my sick mind, it feeds on words.I'm begging you, for God's sake: speak!
                17Hurry, pin my wrists in place,nail me to your bed like Christ . . .comfort me, caress my face . . .fuck me when I expect it least.
                45From nerves veins valves ventriclesfrom tendons cartilage nerves ductsfrom follicles nerves ribs clavicles . . .from every pore my soul erupts.
                47You liked that? you actually came? but how? Explain to me. But why? If you got off on that, you're doomed. A charge I can't and don't deny.
                71Why is even pleasure a kind of chore?Why is what sense I have left leaving me?Come on, explain. Who do you take me for, your personal doctor of philosophy?
",Patrizia Valduga,"Relationships,Men & Women,Social Commentaries,Gender & Sexuality",F
11689,"
                    Birdsong, face it, some male machine
                ","
Birdsong, face it, some male machine   gone addled—repeat, repeat—the damage keeps doing, the world ending then starting, the first word the last, etc. It's that   etcetera. How to love. Is a wire   just loose? Build an ear for that. Fewer, they say.   So many fewer, by far. He's showing off   to call her back. Or claiming the tree.   Or a complaint—the food around here,   the ants, the moths, the berries. She's making   the nest, or both are. In feathers, in hair or twigs,   in rootlets and tin foil. Shiny bits seen from a distance, a mistake. But fate   has reasons to dress up. Stupid   and dazzling have a place, a place, a place   though never. She can't sing it.
",Marianne Boruch,"Social Commentaries,Gender & Sexuality",F
11770,"
                    How to Cook a Wolf
                ","
If your mother’s like mine wanting you honeyed and blithe                      you’ll get cooked by getting evicted   since the mothers can teach with a dustpan the tons of modes of tossing. And the fathers will lift your eyes too-early-too-open:                      the fathers can creep up on anything when it’s still too wet   to cloister with their weeping and strand you like a seed   or cook at the carnivals with the can-do caroling                      and storefronts and foodstuffs and annulments and Scotch   and off-handed fucking and walking out and moving on   until they’re cooking the drift of you wanting a whole bayou up in you                      and cooking and cooking the gist   of you needing your crannies hot with a good man’s body-silt   until your head is stuffed with a pining for diapers                    and the most minuscule spoons made mostly of silver   and Ajax too and Minwax Oh in this the dumbstruck story of the American female                    as a cut of terracotta and some kindling in a dress   while howling at the marrow of the marrow of the bone.
",Adrian Blevins,"Relationships,Family & Ancestors,Social Commentaries,Gender & Sexuality",F
11781,"
                    After Ken Burns
                ","
The beautiful plate I cracked in half as I wrapped it in tissue paper— as if the worship of a thing might be the thing that breaks it. This river, which is life, which is wayfaring. This river,   which is also sky. This dipper, full of mind, which is   not only the hysterical giggling of girls, but the trembling   of the elderly. Not only   the scales, beaks, and teeth of creatures, but also   their imaginative names (elephant, peacock) and their   love of one another, the excited   preparations they sometimes make   for their own deaths. It is as if some graceful goddess, wandering in the dark, desperate with thirst, bent down and dropped that dipper   clumsily in this river. It floated away. Consciousness, memory, sensory information, the historians and their glorious war . . . The pineal gland, tiny pinecone in the forehead, our third eye:   Of course   it will happen here. No doubt. Someday, here,   in this little house,   they will lay the wounded side by side. The blood will run into the basement through the boards. Their ghosts are already here, along   with the cracked plate wrapped in old paper in the attic,   and the woman who will turn one day at the window to see   a long strange line of vehicles traveling slowly toward her door, which she opens (what choice does she have?) although she has not yet been born.
",Laura Kasischke,"Living,Social Commentaries,Gender & Sexuality",F
11790,"
                    Hail
                ","
Mary who mattered to me, gone or asleep among fruits, spilled   in ash, in dust, I did not   leave you. Even now I can't keep from composing you, limbs & blue cloak   & soft hands. I sleep to the sound   of your name, I say there is no Mary   except the word Mary, no trace   on the dust of my pillowslip. I only   dream of your ankles brushed by dark violets, of honeybees above you   murmuring into a crown. Antique queen,   the night dreams on: here are the pears I have washed for you, here the heavy-winged doves,   asleep by the hyacinths. Here I am,   having bathed carefully in the syllables   of your name, in the air and the sea of them, the sharp scent   of their sea foam. What is the matter with me? Mary, what word, what dust   can I look behind? I carried you a long way   into my mirror, believing you would carry me back out. Mary, I am still   for you, I am still a numbness for you.
",Mary Szybist,"Religion,Christianity,Faith & Doubt,Gender & Sexuality",F
11840,"
                    The First Line is the Deepest
                ","
I have been one acquainted with the spatula, the slotted, scuffed, Teflon-coated spatula that lifts a solitary hamburger from pan to plate, acquainted with the vibrator known as the Pocket Rocket and the dildo that goes by Tex,   and I have gone out, a drunken bitch, in order to ruin   what love I was given,   and also I have measured out   my life in little pills—Zoloft, Restoril, Celexa,   Xanax.   I have. For I am a poet. And it is my job, my duty to know wherein lies the beauty of this degraded body, or maybe   it's the degradation in the beautiful body,   the ugly me groping back to my desk to piss on perfection, to lay my kiss of mortal confusion   upon the mouth of infinite wisdom. My kiss says razors and pain, my kiss says   America is charged with the madness   of God. Sundays, too, the soldiers get up early, and put on their fatigues in the blue- black day. Black milk. Black gold. Texas tea. Into the valley of Halliburton rides the infantry— Why does one month have to be the cruelest, can't they all be equally cruel? I have seen the best gamers of your generation, joysticking their M1 tanks through the sewage-filled streets. Whose world this is I think I know.
",Kim Addonizio,"Arts & Sciences,Poetry & Poets,Social Commentaries,Gender & Sexuality,War & Conflict",F
11985,"
                    Let Me Count the Waves
                ","



We must not look for poetry in poems.                  —Donald Revell



You must not skirt the issue wearing skirts.You must not duck the bullet using ducks. You must not face the music with your face.Headbutting, don’t use your head. Or your butt.You must not use a house to build a home,and never look for poetry in poems.In fact, inject giraffes into your poems.Let loose the circus monkeys in their skirts.Explain the nest of wood is not a homeat all, but a blind for shooting wild ducks.Grab the shotgun by its metrical butt;aim at your Muse’s quacking, Pringled face.It’s good we’re talking like this, face to face.There should be more headbutting over poems.Citing an 80s brand has its cost buthonors the teenage me, always in skirts,showing my sister how to Be the Duckwith a potato-chip beak. Take me home,Mr. Revell. Or make yourself at homein my postbellum, Reconstruction face—my gray eyes, my rebel ears, all my ducksin the row of a defeated mouth. Poemswere once civil. But war has torn my skirtsoff at the first ruffle, baring my butt",Sandra Beasley,"Arts & Sciences,Humor & Satire,Poetry & Poets,Social Commentaries,Gender & Sexuality,Popular Culture",F
12000,"
                    Poet as Housewife
                ","
Always a broom leaned against a wall,meals never on time, if they come at all.Days without dates through which she movesempty and stubborn, slightly confused.Ironing hung dejectedly over a chair,gestures that come from who-knows-where.Old letters unanswered, piled together,papers and pills stuffed deep in a drawer.Thankful to be part of your heart’s great wholeyet devoted to the limits of her own small skull.O orderly biped, take heed,leave her alone—let her read.",Elisabeth Eybers,"Activities,Indoor Activities,Arts & Sciences,Poetry & Poets,Social Commentaries,Gender & Sexuality",F
12024,"
                    Miss Scarlett
                ","
Miss Scarlett, effen we kain git de doctahw’en Miss Melly’s time come, doan you bodderAh kin manage. Ah knows all ’bout birthin.Ain’ mah ma a midwife? Ain’ she raise meter be a midwife, too? Jes’ you leave itter me. She warn’t dar. Well’m, Dey Cookie say Miss Meade done got wud early dis mawnin’dat young Mist’ Phil done been shot an’ Miss Meadeshe tuck de cah’ige an’ Ole Talbot an’Besty an’ dey done gone ter fotch him home.Cookie say he bad hurt an’ Miss Meade ain’gwin ter be studyin’ ’bout comin’ uphyah. Dey ain’ dar, Miss Scarlett. Ah drapped inter pass time of de day wid Mammy onmah way home.Dey’s doen gone. House all locked up.Spec dey’s at de horsepittle.Miss Elsing ober at de horsepittle.Dey Cookie ’lows a whole lot of woundedsojers come in on de early train. Cookie fixin’soup ter tek over dar. She say—Yas’mGawdlmighty, Miss Scarlett! De Yankees ain’ at Tara, s dey? Gawdlmighty, Miss Scarlett! Whut’ll dey do ter Maw?Dey’s fightin’ at Jonesboro, Miss Scarlett!Dey say our gempumus is gittin’ beat.Oh, Gawd, Miss Scarlett! Whut’ll happen terMaw an’ Poke? Oh, Gawd, Miss Scarlett! Whut’ll happenter us effen de Yankees gits hyah? Oh, Gawd—Ah ain’ nebber seed him, Miss Scarlett.No’m, he ain’ at de horsepittle.Miss Merriwetheran’ Miss Elsing ain’ dar needer.A man he tole me de doctah down     by de car shed     wid the woundedsojers jes’ come in frum Jonesboro, butMiss Scarlett, Ah wuz sceered ter go down dar terde shed—dey’s folkses dyin’ down dar. Ah’ssceered of daid folkses—Miss Scarlett, fo’ Gawd, Ahcouldn’ sceercely git one of dem ter readyo’ note. Dey wukin’ in de horsepittlelak dey all done gone crazy. One doctahhe say ter me, “Damn yo’ hide! Doan you comeroun’ hyah bodderi’ me ’bout babies w’enwe got a mess of men dyin’ hyah. Git some woman ter he’p you.” An’ den Ah went aroun’ an’ about an’ ask fer newslak you done tole me an’ dey all say “fightin’at Jonesboro” an’ Ah—Is her time nigh, Miss Scarlett?Is de doctah come?Gawd, Miss Scarlett! Miss Melly bad off!Fo’ Gawd, Miss Scarlett—Fo’ Gawd, Miss Scarlett!We’s got ter have a doctah. Ah—Ah—Miss Scarlett, Ah doan know nutin’ ‘bout bringin’ babies.",Vanessa Place,"Arts & Sciences,Reading & Books,Social Commentaries,Gender & Sexuality,History & Politics,Race & Ethnicity",F
12105,"
                    Noon Concert
                ","
These frail, white widows who get their hair done weekly in tight curls, like little flowers, bend their heads until the applause says it’s time to be brave again.
",Dorothea Grossman,"Social Commentaries,Class,Gender & Sexuality",F
12260,"
                    “What Do Women Want?”
                ","
I want a red dress.
I want it flimsy and cheap,
I want it too tight, I want to wear it
until someone tears it off me.
I want it sleeveless and backless,
this dress, so no one has to guess
what’s underneath. I want to walk down
the street past Thrifty’s and the hardware store
with all those keys glittering in the window,
past Mr. and Mrs. Wong selling day-old
donuts in their café, past the Guerra brothers
slinging pigs from the truck and onto the dolly,
hoisting the slick snouts over their shoulders.
I want to walk like I’m the only
woman on earth and I can have my pick.
I want that red dress bad.
I want it to confirm
your worst fears about me,
to show you how little I care about you
or anything except what
I want. When I find it, I’ll pull that garment
from its hanger like I’m choosing a body
to carry me into this world, through
the birth-cries and the love-cries too,
and I’ll wear it like bones, like skin,
it’ll be the goddamned
dress they bury me in.
",Kim Addonizio,"The Body,Love,Break-ups & Vexed Love,Desire,Realistic & Complicated,Relationships,Nature,Social Commentaries,Gender & Sexuality",F
12267,"
                    Partial Resemblance
                ","
A doll's hair concealing   
an eggshell skull delicately   
throbbing, within which
maggots in voluptuous unrest   
jostle and shrug. Oh, Eileen, my   
big doll, your gold hair was   
not more sunny than this
human fur, but
your head was
radiant in its emptiness,
a small clean room.
Her warm and rosy mouth
is telling lies—she would
believe them if she could believe:   
her pretty eyes
search out corruption. Oh, Eileen   
how kindly your silence was, and   
what virtue
shone in the opening and shutting of your   
ingenious blindness.
",Denise Levertov,"Living,Philosophy,Social Commentaries,Gender & Sexuality",F
12280,"
                    A Woman Speaks
                ","
Moon marked and touched by sun   
my magic is unwritten
but when the sea turns back
it will leave my shape behind.   
I seek no favor
untouched by blood
unrelenting as the curse of love   
permanent as my errors
or my pride
I do not mix
love with pity
nor hate with scorn
and if you would know me
look into the entrails of Uranus   
where the restless oceans pound.
I do not dwell
within my birth nor my divinities   
who am ageless and half-grown   
and still seeking
my sisters
witches in Dahomey
wear me inside their coiled cloths   
as our mother did
mourning.
I have been woman
for a long time
beware my smile
I am treacherous with old magic   
and the noon's new fury
with all your wide futures   
promised
I am
woman
and not white.
",Audre Lorde,"Social Commentaries,Gender & Sexuality,Race & Ethnicity",F
12285,"
                    Pro Femina
                ","
          ONE
From Sappho to myself, consider the fate of women.
How unwomanly to discuss it! Like a noose or an albatross necktie   
The clinical sobriquet hangs us: codpiece coveters.
Never mind these epithets; I myself have collected some honeys.   
Juvenal set us apart in denouncing our vices
Which had grown, in part, from having been set apart:
Women abused their spouses, cuckolded them, even plotted   
To poison them. Sensing, behind the violence of his manner—
“Think I'm crazy or drunk?”—his emotional stake in us,   
As we forgive Strindberg and Nietzsche, we forgive all those   
Who cannot forget us. We are hyenas. Yes, we admit it.
While men have politely debated free will, we have howled for it,   
Howl still, pacing the centuries, tragedy heroines.
Some who sat quietly in the corner with their embroidery
Were Defarges, stabbing the wool with the names of their ancient   
Oppressors, who ruled by the divine right of the male—
I’m impatient of interruptions! I’m aware there were millions   
Of mutes for every Saint Joan or sainted Jane Austen,
Who, vague-eyed and acquiescent, worshiped God as a man.   
I’m not concerned with those cabbageheads, not truly feminine   
But neutered by labor. I mean real women, like you and like me.
Freed in fact, not in custom, lifted from furrow and scullery,   
Not obliged, now, to be the pot for the annual chicken,   Have we begun to arrive in time? With our well-known   
Respect for life because it hurts so much to come out with it;   
Disdainful of “sovereignty,” “national honor;” and other abstractions;
We can say, like the ancient Chinese to successive waves of invaders,   
“Relax, and let us absorb you. You can learn temperance   
In a more temperate climate.” Give us just a few decades   
Of grace, to encourage the fine art of acquiescence   
And we might save the race. Meanwhile, observe our creative chaos,   
Flux, efflorescence—whatever you care to call it!
         TWO
I take as my theme “The Independent Woman,”
Independent but maimed: observe the exigent neckties   
Choking violet writers; the sad slacks of stipple-faced matrons;   
Indigo intellectuals, crop-haired and callus-toed,
Cute spectacles, chewed cuticles, aced out by full-time beauties   
In the race for a male. Retreating to drabness, bad manners,   
And sleeping with manuscripts. Forgive our transgressions   
Of old gallantries as we hitch in chairs, light our own cigarettes,   
Not expecting your care, having forfeited it by trying to get even.
But we need dependency, cosseting, and well-treatment.   
So do men sometimes. Why don’t they admit it?   
We will be cows for a while, because babies howl for us,   
Be kittens or bitches, who want to eat grass now and then   
For the sake of our health. But the role of pastoral heroine   
Is not permanent, Jack. We want to get back to the meeting.
Knitting booties and brows, tartars or termagants, ancient   
Fertility symbols, chained to our cycle, released
Only in part by devices of hygiene and personal daintiness,   
Strapped into our girdles, held down, yet uplifted by man’s   
Ingenious constructions, holding coiffures in a breeze,   
Hobbled and swathed in whimsy, tripping on feminine   
Shoes with fool heels, losing our lipsticks, you, me,
In ephemeral stockings, clutching our handbags and packages.
Our masks, always in peril of smearing or cracking,
In need of continuous check in the mirror or silverware,   
Keep us in thrall to ourselves, concerned with our surfaces.   
Look at man’s uniform drabness, his impersonal envelope!   
Over chicken wrists or meek shoulders, a formal, hard-fibered assurance.   
The drape of the male is designed to achieve self-forgetfulness.
So, Sister, forget yourself a few times and see where it gets you:   
Up the creek, alone with your talent, sans everything else.
You can wait for the menopause, and catch up on your reading.   
So primp, preen, prink, pluck, and prize your flesh,
All posturings! All ravishment! All sensibility!
Meanwhile, have you used your mind today?
What pomegranate raised you from the dead,
Springing, full-grown, from your own head, Athena?
         THREE         
I will speak about women of letters, for I’m in the racket.   
Our biggest successes to date? Old maids to a woman.
And our saddest conspicuous failures? The married spinsters   
On loan to the husbands they treated like surrogate fathers.   
Think of that crew of self-pitiers, not-very-distant,
Who carried the torch for themselves and got first-degree burns.   
Or the sad sonneteers, toast-and-teasdales we loved at thirteen;   
Middle-aged virgins seducing the puerile anthologists   
Through lust-of-the-mind; barbiturate-drenched Camilles   
With continuous periods, murmuring softly on sofas   
When poetry wasn’t a craft but a sickly effluvium,   
The air thick with incense, musk, and emotional blackmail.
I suppose they reacted from an earlier womanly modesty   
When too many girls were scabs to their stricken sisterhood,   
Impugning our sex to stay in good with the men,
Commencing their insecure bluster. How they must have swaggered   
When women themselves endorsed their own inferiority!   
Vestals, vassals, and vessels, rolled into several,
They took notes in rolling syllabics, in careful journals,   
Aiming to please a posterity that despises them.
But we’ll always have traitors who swear that a woman surrenders   
Her Supreme Function, by equating Art with aggression   
And failure with Femininity. Still, it’s just as unfair
To equate Art with Femininity, like a prettily packaged commodity   
When we are the custodians of the world’s best-kept secret:   
Merely the private lives of one-half of humanity.
But even with masculine dominance, we mares and mistresses   
Produced some sleek saboteuses, making their cracks
Which the porridge-brained males of the day were too thick to perceive,
Mistaking young hornets for perfectly harmless bumblebees.
Being thought innocuous rouses some women to frenzy;   
They try to be ugly by aping the ways of men
And succeed. Swearing, sucking cigars and scorching the bedspread,
Slopping straight shots, eyes blotted, vanity-blown
In the expectation of glory: she writes like a man!
This drives other women mad in a mist of chiffon.
(One poetess draped her gauze over red flannels, a practical feminist.)
But we’re emerging from all that, more or less,
Except for some ladylike laggards and Quarterly priestesses   
Who flog men for fun, and kick women to maim competition.   
Now, if we struggle abnormally, we may almost seem normal;
If we submerge our self-pity in disciplined industry;
If we stand up and be hated, and swear not to sleep with editors;
If we regard ourselves formally, respecting our true limitations   
Without making an unseemly show of trying to unfreeze our assets;   
Keeping our heads and our pride while remaining unmarried;   
And if wedded, kill guilt in its tracks when we stack up the dishes
And defect to the typewriter. And if mothers, believe in the luck of our children,
Whom we forbid to devour us, whom we shall not devour,
And the luck of our husbands and lovers, who keep free women.
",Carolyn Kizer,"Relationships,Men & Women,Arts & Sciences,Poetry & Poets,Reading & Books,Social Commentaries,Gender & Sexuality,History & Politics,Mother's Day",F
